sample_id,task,original_text,hypothesis,dialect_text,label,target_dialect,domain,confidence,annotator_id,review_count,final_status,annotation_type,baseline_text,dialect_text_eval,orig_len,para_len,length_ratio,orig_n_tokens,orig_nll,orig_ppl,para_n_tokens,para_nll,para_ppl,delta_nll,delta_ppl,ratio_ppl
SENT_0192,SENT,may mình đi làm rồi chứ 10 năm trước chắc sẽ phát khổ với bố mẹ vì mấy tin con nhà người ta như thế nào,,may mình đi mần rồi chứ 10 năm trước chắc sẽ mệt với ba má vì họ tin con nhà người ta như vậy,Enjoyment,PNN,Daily Conversation,high,d873b729-a53d-4068-8b04-cbab8be13616,2,QUALIFICATION_PEER_REVIEWED,qualification,may mình đi làm rồi chứ 10 năm trước chắc sẽ phát khổ với bố mẹ vì mấy tin con nhà người ta như thế nào,may mình đi mần rồi chứ 10 năm trước chắc sẽ mệt với ba má vì họ tin con nhà người ta như vậy,26,24,0.9230769230769231,28,4.938327312469482,139.5366530278945,28,5.146029949188232,171.74828561478807,0.20770263671875,32.211632586893586,1.2308471063904207
SENT_0192,SENT,may mình đi làm rồi chứ 10 năm trước chắc sẽ phát khổ với bố mẹ vì mấy tin con nhà người ta như thế nào,,may mình đi mần rồi chớ 10 năm trước chắc sẽ phát khổ với bố mẹ vì mấy tin cuôn nhà người ta như thế nào,Enjoyment,PNT1,Daily Conversation,high,56164f4c-6810-404e-94aa-34d47c343da0,3,QUALIFICATION_PEER_REVIEWED,qualification,may mình đi làm rồi chứ 10 năm trước chắc sẽ phát khổ với bố mẹ vì mấy tin con nhà người ta như thế nào,may mình đi mần rồi chớ 10 năm trước chắc sẽ phát khổ với bố mẹ vì mấy tin cuôn nhà người ta như thế nào,26,26,1.0,28,4.938327312469482,139.5366530278945,31,5.245032787322998,189.62203232641957,0.3067054748535156,50.08537929852508,1.3589406669265072
SENT_0192,SENT,may mình đi làm rồi chứ 10 năm trước chắc sẽ phát khổ với bố mẹ vì mấy tin con nhà người ta như thế nào,,may mà đi mần rồi chứ không 10 năm trước chắc có lẹ phát khổ với mấy cấy tin con nhà người ta ni,Enjoyment,PNT2,Daily Conversation,high,9bd8c7fb-25fa-4b2d-9c1d-ab9f97e7731e,3,QUALIFICATION_PEER_REVIEWED,qualification,may mình đi làm rồi chứ 10 năm trước chắc sẽ phát khổ với bố mẹ vì mấy tin con nhà người ta như thế nào,may mà đi mần rồi chứ không 10 năm trước chắc có lẹ phát khổ với mấy cấy tin con nhà người ta ni,26,24,0.9230769230769231,28,4.938327312469482,139.5366530278945,29,5.759900093078613,317.31662520703753,0.8215727806091309,177.77997217914304,2.274073645321014
SENT_0192,SENT,may mình đi làm rồi chứ 10 năm trước chắc sẽ phát khổ với bố mẹ vì mấy tin con nhà người ta như thế nào,,may mà tau đi làm 10 năm rồi chơ 10 năm trước chắc sẽ phải khổi với ba mẹ vì mấy cì tin con nhà người ta như răng,Enjoyment,PNT3,Daily Conversation,high,a535cb14-6f28-47fa-8989-505a99f839db,4,QUALIFICATION_PEER_REVIEWED,qualification,may mình đi làm rồi chứ 10 năm trước chắc sẽ phát khổ với bố mẹ vì mấy tin con nhà người ta như thế nào,may mà tau đi làm 10 năm rồi chơ 10 năm trước chắc sẽ phải khổi với ba mẹ vì mấy cì tin con nhà người ta như răng,26,29,1.1153846153846154,28,4.938327312469482,139.5366530278945,36,5.326756000518799,205.7693745300011,0.3884286880493164,66.23272150210661,1.4746618187041234
SENT_0192,SENT,may mình đi làm rồi chứ 10 năm trước chắc sẽ phát khổ với bố mẹ vì mấy tin con nhà người ta như thế nào,,"may chừ mình đi làm rồi, chứ 10 năm trước chắc phát khổ với ba mẹ vì mấy tin con nhà người ta như ri",Enjoyment,PNT4,Daily Conversation,high,79761839-4e36-4d46-bc8f-bfd4e0af851a,4,QUALIFICATION_PEER_REVIEWED,qualification,may mình đi làm rồi chứ 10 năm trước chắc sẽ phát khổ với bố mẹ vì mấy tin con nhà người ta như thế nào,"may chừ mình đi làm rồi, chứ 10 năm trước chắc phát khổ với ba mẹ vì mấy tin con nhà người ta như ri",26,25,0.9615384615384616,28,4.938327312469482,139.5366530278945,29,5.572239398956299,263.0224524210863,0.6339120864868164,123.48579939319183,1.8849703408645329
SENT_0237,SENT,"có ai nhìn thấy hình như người đàn ông này đang rất đau khổ không nhỉ ? mình nhận thấy hình như ông ấy đang rất đau khổ , mà không thể or không muốn nói ra .",,"có ai nhìn thấy hình như người đàn ông này đang rất đau khổ không nhỉ ? mình nhận thấy hình như ông ấy đang rất đau khổ , mà không thể or không muốn nói ra .",Sadness,PNB,Daily Conversation,high,291aae44-1453-4283-9067-782588cd28ff,0,QUALIFICATION_PEER_REVIEWED,qualification,"có ai nhìn thấy hình như người đàn ông này đang rất đau khổ không nhỉ ? mình nhận thấy hình như ông ấy đang rất đau khổ , mà không thể or không muốn nói ra .","có ai nhìn thấy hình như người đàn ông này đang rất đau khổ không nhỉ ? mình nhận thấy hình như ông ấy đang rất đau khổ , mà không thể or không muốn nói ra .",38,38,1.0,39,3.525766372680664,33.979804834285595,39,3.525766372680664,33.979804834285595,0.0,0.0,1.0
SENT_0237,SENT,"có ai nhìn thấy hình như người đàn ông này đang rất đau khổ không nhỉ ? mình nhận thấy hình như ông ấy đang rất đau khổ , mà không thể or không muốn nói ra .",,"có ai nhìn thấy hình như ông này đang đau khổ lắm không ? mình thấy hình như ổng đang rất đau , mà không thể or không muốn nói .",Sadness,PNN,Daily Conversation,high,e04e5ca5-c8e8-4484-a0aa-f9dc978b200c,3,QUALIFICATION_PEER_REVIEWED,qualification,"có ai nhìn thấy hình như người đàn ông này đang rất đau khổ không nhỉ ? mình nhận thấy hình như ông ấy đang rất đau khổ , mà không thể or không muốn nói ra .","có ai nhìn thấy hình như ông này đang đau khổ lắm không ? mình thấy hình như ổng đang rất đau , mà không thể or không muốn nói .",38,31,0.8157894736842105,39,3.525766372680664,33.979804834285595,32,4.293212890625,73.20127879011612,0.7674465179443359,39.221473955830525,2.15425836455235
SENT_0237,SENT,"có ai nhìn thấy hình như người đàn ông này đang rất đau khổ không nhỉ ? mình nhận thấy hình như ông ấy đang rất đau khổ , mà không thể or không muốn nói ra .",,"cóa ai nhìn thấy người đàn ông ni đang rất đau khổ không nhỉ? mình nhận thấy hình như ông nứ đang rất đau khổ, mà không thể hoặc không muốn nuối ra",Sadness,PNT1,Daily Conversation,high,a4432712-749b-4d01-8b03-4cb9d0f81348,3,QUALIFICATION_PEER_REVIEWED,qualification,"có ai nhìn thấy hình như người đàn ông này đang rất đau khổ không nhỉ ? mình nhận thấy hình như ông ấy đang rất đau khổ , mà không thể or không muốn nói ra .","cóa ai nhìn thấy người đàn ông ni đang rất đau khổ không nhỉ? mình nhận thấy hình như ông nứ đang rất đau khổ, mà không thể hoặc không muốn nuối ra",38,33,0.868421052631579,39,3.525766372680664,33.979804834285595,39,4.623498916625977,101.84977327738187,1.0977325439453125,67.86996844309627,2.997361926417409
SENT_0237,SENT,"có ai nhìn thấy hình như người đàn ông này đang rất đau khổ không nhỉ ? mình nhận thấy hình như ông ấy đang rất đau khổ , mà không thể or không muốn nói ra .",,"có ai chộ hình như ngài đàn ông ni đang rất đau khổ không hè? tui chộ hình như ông ni đang rất đau khổ, mà nỏ thể hoặc nỏ muốn nói ra.",Sadness,PNT2,Daily Conversation,high,7d958013-3acc-4719-a459-b3a565d57865,2,QUALIFICATION_PEER_REVIEWED,qualification,"có ai nhìn thấy hình như người đàn ông này đang rất đau khổ không nhỉ ? mình nhận thấy hình như ông ấy đang rất đau khổ , mà không thể or không muốn nói ra .","có ai chộ hình như ngài đàn ông ni đang rất đau khổ không hè? tui chộ hình như ông ni đang rất đau khổ, mà nỏ thể hoặc nỏ muốn nói ra.",38,33,0.868421052631579,39,3.525766372680664,33.979804834285595,42,4.664765357971191,106.14067723601347,1.1389989852905273,72.16087240172789,3.123639990095459
SENT_0237,SENT,"có ai nhìn thấy hình như người đàn ông này đang rất đau khổ không nhỉ ? mình nhận thấy hình như ông ấy đang rất đau khổ , mà không thể or không muốn nói ra .",,"có ai chộ hình như ông ni đang rất đau khổ không hè ? tao thấy là hình như ông ơ đang rất đau khổ, mà không nói ra được",Sadness,PNT3,Daily Conversation,high,2fdf203d-4d50-4041-9bef-98014b83a48a,3,QUALIFICATION_PEER_REVIEWED,qualification,"có ai nhìn thấy hình như người đàn ông này đang rất đau khổ không nhỉ ? mình nhận thấy hình như ông ấy đang rất đau khổ , mà không thể or không muốn nói ra .","có ai chộ hình như ông ni đang rất đau khổ không hè ? tao thấy là hình như ông ơ đang rất đau khổ, mà không nói ra được",38,30,0.7894736842105263,39,3.525766372680664,33.979804834285595,34,4.791135311126709,120.43802570506875,1.265368938446045,86.45822087078315,3.544400160401948
SENT_0237,SENT,"có ai nhìn thấy hình như người đàn ông này đang rất đau khổ không nhỉ ? mình nhận thấy hình như ông ấy đang rất đau khổ , mà không thể or không muốn nói ra .",,"có ai nhìn thấy hình như ông nớ đang rất đau khổ không ? Mình thấy hình như ông nớ đang rất đau khổ, mà không thể hay không muốn nói ra",Sadness,PNT4,Daily Conversation,high,79761839-4e36-4d46-bc8f-bfd4e0af851a,4,QUALIFICATION_PEER_REVIEWED,qualification,"có ai nhìn thấy hình như người đàn ông này đang rất đau khổ không nhỉ ? mình nhận thấy hình như ông ấy đang rất đau khổ , mà không thể or không muốn nói ra .","có ai nhìn thấy hình như ông nớ đang rất đau khổ không ? Mình thấy hình như ông nớ đang rất đau khổ, mà không thể hay không muốn nói ra",38,32,0.8421052631578947,39,3.525766372680664,33.979804834285595,36,3.6123709678649902,37.05380212242943,0.08660459518432617,3.073997288143836,1.090465419184579
SENT_0343,SENT,"móa , thiệt chứ tụi này nuôi làm gì vậy nhỉ ?",,"Mé, thật sự  bọn này  nuôi để làm gì nhỉ?",Anger,PNB,Daily Conversation,high,291aae44-1453-4283-9067-782588cd28ff,0,QUALIFICATION_PEER_REVIEWED,qualification,"móa , thiệt chứ tụi này nuôi làm gì vậy nhỉ ?","Mé, thật sự  bọn này  nuôi để làm gì nhỉ?",12,10,0.8333333333333334,15,6.055375576019287,426.39902063181165,16,5.888569355010986,360.88861138912773,-0.16680622100830078,-65.51040924268392,0.8463636029331993
SENT_0343,SENT,"móa , thiệt chứ tụi này nuôi làm gì vậy nhỉ ?",,"má, thiệt chứ tụi này nuôi làm gì vậy ta ?",Anger,PNN,Daily Conversation,high,e04e5ca5-c8e8-4484-a0aa-f9dc978b200c,3,QUALIFICATION_PEER_REVIEWED,qualification,"móa , thiệt chứ tụi này nuôi làm gì vậy nhỉ ?","má, thiệt chứ tụi này nuôi làm gì vậy ta ?",12,11,0.9166666666666666,15,6.055375576019287,426.39902063181165,14,6.8516645431518555,945.4533455040273,0.7962889671325684,519.0543248722156,2.2172971788328995
SENT_0343,SENT,"móa , thiệt chứ tụi này nuôi làm gì vậy nhỉ ?",,"móa, thặc chứ tụi ni nuôi mằn chi vậy nhỉ?",Anger,PNT1,Daily Conversation,high,a4432712-749b-4d01-8b03-4cb9d0f81348,3,QUALIFICATION_PEER_REVIEWED,qualification,"móa , thiệt chứ tụi này nuôi làm gì vậy nhỉ ?","móa, thặc chứ tụi ni nuôi mằn chi vậy nhỉ?",12,10,0.8333333333333334,15,6.055375576019287,426.39902063181165,18,5.713263988494873,302.85798173749777,-0.34211158752441406,-123.54103889431389,0.7102689431339255
SENT_0343,SENT,"móa , thiệt chứ tụi này nuôi làm gì vậy nhỉ ?",,"moá, thật chư bọn ni nuôi mần chi rứa hè?",Anger,PNT2,Daily Conversation,high,7d958013-3acc-4719-a459-b3a565d57865,2,QUALIFICATION_PEER_REVIEWED,qualification,"móa , thiệt chứ tụi này nuôi làm gì vậy nhỉ ?","moá, thật chư bọn ni nuôi mần chi rứa hè?",12,10,0.8333333333333334,15,6.055375576019287,426.39902063181165,17,7.452226638793945,1723.6969260140768,1.3968510627746582,1297.297905382265,4.042450480913416
SENT_0343,SENT,"móa , thiệt chứ tụi này nuôi làm gì vậy nhỉ ?",,"mẹ, thiệt chơ tụi ni nuôi làm chi rứa he ?",Anger,PNT3,Daily Conversation,high,2fdf203d-4d50-4041-9bef-98014b83a48a,3,QUALIFICATION_PEER_REVIEWED,qualification,"móa , thiệt chứ tụi này nuôi làm gì vậy nhỉ ?","mẹ, thiệt chơ tụi ni nuôi làm chi rứa he ?",12,11,0.9166666666666666,15,6.055375576019287,426.39902063181165,17,6.38383674621582,592.1954581681374,0.3284611701965332,165.79643753632575,1.3888293113118761
SENT_0343,SENT,"móa , thiệt chứ tụi này nuôi làm gì vậy nhỉ ?",,"Móa, thiệt chớ tụi ni nuôi làm chi ri bây ?",Anger,PNT4,Daily Conversation,high,79761839-4e36-4d46-bc8f-bfd4e0af851a,4,QUALIFICATION_PEER_REVIEWED,qualification,"móa , thiệt chứ tụi này nuôi làm gì vậy nhỉ ?","Móa, thiệt chớ tụi ni nuôi làm chi ri bây ?",12,11,0.9166666666666666,15,6.055375576019287,426.39902063181165,15,7.74323034286499,2305.909242321014,1.6878547668457031,1879.5102216892024,5.407867116824661
SENT_0462,SENT,tao đã từng viết như thế này . bây giờ không muốn ai đọc chỉ có đốt mà lười đốt,,"Tao đã từng viết thế này. Giờ không muốn ai đọc nữa, chỉ có đem đốt đi thôi mà lười quá",Sadness,PNB,Daily Conversation,high,291aae44-1453-4283-9067-782588cd28ff,0,QUALIFICATION_PEER_REVIEWED,qualification,tao đã từng viết như thế này . bây giờ không muốn ai đọc chỉ có đốt mà lười đốt,"Tao đã từng viết thế này. Giờ không muốn ai đọc nữa, chỉ có đem đốt đi thôi mà lười quá",20,21,1.05,24,4.8982319831848145,134.05256285980548,27,4.631401538848877,102.65784228571427,-0.2668304443359375,-31.39472057409121,0.7658029066782979
SENT_0462,SENT,tao đã từng viết như thế này . bây giờ không muốn ai đọc chỉ có đốt mà lười đốt,,tao đã từng viết như thế này . bây giờ không muốn ai đọc chỉ có đốt mà làm biếng đốt,Sadness,PNN,Daily Conversation,high,e04e5ca5-c8e8-4484-a0aa-f9dc978b200c,3,QUALIFICATION_PEER_REVIEWED,qualification,tao đã từng viết như thế này . bây giờ không muốn ai đọc chỉ có đốt mà lười đốt,tao đã từng viết như thế này . bây giờ không muốn ai đọc chỉ có đốt mà làm biếng đốt,20,21,1.05,24,4.8982319831848145,134.05256285980548,26,4.758652210235596,116.58868292406656,-0.13957977294921875,-17.463879935738916,0.8697236400172151
SENT_0462,SENT,tao đã từng viết như thế này . bây giờ không muốn ai đọc chỉ có đốt mà lười đốt,,tau đã từng vít như ri . bây chừ không mún ai đuộc chỉ cóa đốt mà lười đốt,Sadness,PNT1,Daily Conversation,high,a4432712-749b-4d01-8b03-4cb9d0f81348,3,QUALIFICATION_PEER_REVIEWED,qualification,tao đã từng viết như thế này . bây giờ không muốn ai đọc chỉ có đốt mà lười đốt,tau đã từng vít như ri . bây chừ không mún ai đuộc chỉ cóa đốt mà lười đốt,20,19,0.95,24,4.8982319831848145,134.05256285980548,26,6.7851972579956055,884.6545749232121,1.886965274810791,750.6020120634066,6.599311166086391
SENT_0462,SENT,tao đã từng viết như thế này . bây giờ không muốn ai đọc chỉ có đốt mà lười đốt,,tau đạ từng viết a ri. chừ nỏ muốn ai đọc chỉ có đốt mà nhác đốt,Sadness,PNT2,Daily Conversation,high,7d958013-3acc-4719-a459-b3a565d57865,2,QUALIFICATION_PEER_REVIEWED,qualification,tao đã từng viết như thế này . bây giờ không muốn ai đọc chỉ có đốt mà lười đốt,tau đạ từng viết a ri. chừ nỏ muốn ai đọc chỉ có đốt mà nhác đốt,20,17,0.85,24,4.8982319831848145,134.05256285980548,24,6.297439098358154,543.179099214256,1.3992071151733398,409.12653635445054,4.0519859346689415
SENT_0462,SENT,tao đã từng viết như thế này . bây giờ không muốn ai đọc chỉ có đốt mà lười đốt,,tao đã từng viết như ri . chừ không muốn ai đọc chỉ có đốt mà lười đốt,Sadness,PNT3,Daily Conversation,high,2fdf203d-4d50-4041-9bef-98014b83a48a,3,QUALIFICATION_PEER_REVIEWED,qualification,tao đã từng viết như thế này . bây giờ không muốn ai đọc chỉ có đốt mà lười đốt,tao đã từng viết như ri . chừ không muốn ai đọc chỉ có đốt mà lười đốt,20,18,0.9,24,4.8982319831848145,134.05256285980548,23,5.973451137542725,392.8591448376592,1.0752191543579102,258.80658197785374,2.9306350916134156
SENT_0462,SENT,tao đã từng viết như thế này . bây giờ không muốn ai đọc chỉ có đốt mà lười đốt,,"Ta đã từng viết như ri, bây chừ không muốn ai đọc chỉ có đốt mà ta lười đốt",Sadness,PNT4,Daily Conversation,high,79761839-4e36-4d46-bc8f-bfd4e0af851a,4,QUALIFICATION_PEER_REVIEWED,qualification,tao đã từng viết như thế này . bây giờ không muốn ai đọc chỉ có đốt mà lười đốt,"Ta đã từng viết như ri, bây chừ không muốn ai đọc chỉ có đốt mà ta lười đốt",20,19,0.95,24,4.8982319831848145,134.05256285980548,24,5.59412145614624,268.84135738854343,0.6958894729614258,134.78879452873795,2.0054921118494575
SENT_0534,SENT,"cái công ty thực phẩm cung cấp cho các trường mầm non thật quá độc ác . vì lợi ích cá nhân mà ảnh hưởng khủng khiếp tới các em . quá dã man . các người gây nên hoạ thì mai này đời con đời cháu sẽ phải gánh nghiệp đó thôi . gieo nhân nào gặt quả ấy , đừng tưởng bây giờ sống nhé nhỉ thế là không sao . đời còn dài lắm",,"Cái công ty thực phẩm cung cấp cho các trường mầm non thiệt độc ác dữ. Vì lợi ích cá nhân mà ảnh hưởng khủng khiếp tới các em, quá dã man. Tụi mầy gây nên hoạ thì mai này đời con đời cháu sẽ phải gánh nghiệp đó thôi. Gieo nhân nào gặt quả nấy, đừng tưởng bây giờ sống như thế là không sao, đời còn dài lắm.",Other,PNN,Daily Conversation,high,88759523-55db-4c51-872d-a8b43438fa82,2,QUALIFICATION_PEER_REVIEWED,qualification,"cái công ty thực phẩm cung cấp cho các trường mầm non thật quá độc ác . vì lợi ích cá nhân mà ảnh hưởng khủng khiếp tới các em . quá dã man . các người gây nên hoạ thì mai này đời con đời cháu sẽ phải gánh nghiệp đó thôi . gieo nhân nào gặt quả ấy , đừng tưởng bây giờ sống nhé nhỉ thế là không sao . đời còn dài lắm","Cái công ty thực phẩm cung cấp cho các trường mầm non thiệt độc ác dữ. Vì lợi ích cá nhân mà ảnh hưởng khủng khiếp tới các em, quá dã man. Tụi mầy gây nên hoạ thì mai này đời con đời cháu sẽ phải gánh nghiệp đó thôi. Gieo nhân nào gặt quả nấy, đừng tưởng bây giờ sống như thế là không sao, đời còn dài lắm.",77,70,0.9090909090909091,90,4.527426242828369,92.52013003372527,93,4.192184925079346,66.16720352004849,-0.33524131774902344,-26.352926513676778,0.7151654834026859
SENT_0534,SENT,"cái công ty thực phẩm cung cấp cho các trường mầm non thật quá độc ác . vì lợi ích cá nhân mà ảnh hưởng khủng khiếp tới các em . quá dã man . các người gây nên hoạ thì mai này đời con đời cháu sẽ phải gánh nghiệp đó thôi . gieo nhân nào gặt quả ấy , đừng tưởng bây giờ sống nhé nhỉ thế là không sao . đời còn dài lắm",,"cái công ty thực phẩm cung cấp cho các trường mầm non thật quá độc ác, vì lợi ích cá nhân mà ãnh hưỡng khũng khiếp tới các em, quá dã man. Các người gây nên họa thì mai ni đơì con cháu sẽ phải gánh nghiệp đó thôi, gieo nhân nào gặt quả nấy, đừng tưởng bây chừ sống như thế là không răng, đời còn dài lắm",Other,PNT1,Daily Conversation,high,dca4b218-67a4-43d1-a513-8134e12f4b19,1,QUALIFICATION_PEER_REVIEWED,qualification,"cái công ty thực phẩm cung cấp cho các trường mầm non thật quá độc ác . vì lợi ích cá nhân mà ảnh hưởng khủng khiếp tới các em . quá dã man . các người gây nên hoạ thì mai này đời con đời cháu sẽ phải gánh nghiệp đó thôi . gieo nhân nào gặt quả ấy , đừng tưởng bây giờ sống nhé nhỉ thế là không sao . đời còn dài lắm","cái công ty thực phẩm cung cấp cho các trường mầm non thật quá độc ác, vì lợi ích cá nhân mà ãnh hưỡng khũng khiếp tới các em, quá dã man. Các người gây nên họa thì mai ni đơì con cháu sẽ phải gánh nghiệp đó thôi, gieo nhân nào gặt quả nấy, đừng tưởng bây chừ sống như thế là không răng, đời còn dài lắm",77,69,0.8961038961038961,90,4.527426242828369,92.52013003372527,94,4.737527370452881,114.15159782319098,0.21010112762451172,21.631467789465717,1.233802825196859
SENT_0534,SENT,"cái công ty thực phẩm cung cấp cho các trường mầm non thật quá độc ác . vì lợi ích cá nhân mà ảnh hưởng khủng khiếp tới các em . quá dã man . các người gây nên hoạ thì mai này đời con đời cháu sẽ phải gánh nghiệp đó thôi . gieo nhân nào gặt quả ấy , đừng tưởng bây giờ sống nhé nhỉ thế là không sao . đời còn dài lắm",,"ci công ty thực phẩm cung cấp cho các nhà trường mầm non ni thật quá độc ác. vì lợi ích cá nhân mà hấn làm ảnh hưởng khủng khiếp tới các em. quá dạ man. các người gây nên họa thì sau ni đời con cháu cũng sẽ phải gánh ci nghiệp nớ thôi. gieo nhân mô gặt quả nớ, đừng có mà tưởng giừ sống nhé nhỉ rứa là không can chi. đời còn dài lắm.",Other,PNT2,Daily Conversation,high,7fc87026-860f-4cf9-bb3d-46d0d55f71d9,1,QUALIFICATION_PEER_REVIEWED,qualification,"cái công ty thực phẩm cung cấp cho các trường mầm non thật quá độc ác . vì lợi ích cá nhân mà ảnh hưởng khủng khiếp tới các em . quá dã man . các người gây nên hoạ thì mai này đời con đời cháu sẽ phải gánh nghiệp đó thôi . gieo nhân nào gặt quả ấy , đừng tưởng bây giờ sống nhé nhỉ thế là không sao . đời còn dài lắm","ci công ty thực phẩm cung cấp cho các nhà trường mầm non ni thật quá độc ác. vì lợi ích cá nhân mà hấn làm ảnh hưởng khủng khiếp tới các em. quá dạ man. các người gây nên họa thì sau ni đời con cháu cũng sẽ phải gánh ci nghiệp nớ thôi. gieo nhân mô gặt quả nớ, đừng có mà tưởng giừ sống nhé nhỉ rứa là không can chi. đời còn dài lắm.",77,78,1.0129870129870129,90,4.527426242828369,92.52013003372527,101,4.9575886726379395,142.25036979806143,0.4301624298095703,49.73023976433616,1.5375072402752632
SENT_0534,SENT,"cái công ty thực phẩm cung cấp cho các trường mầm non thật quá độc ác . vì lợi ích cá nhân mà ảnh hưởng khủng khiếp tới các em . quá dã man . các người gây nên hoạ thì mai này đời con đời cháu sẽ phải gánh nghiệp đó thôi . gieo nhân nào gặt quả ấy , đừng tưởng bây giờ sống nhé nhỉ thế là không sao . đời còn dài lắm",,"kì công ty thực phẩm cung cấp cho mấy trường mầm non thiệt quá độc ác . vì lợi ích cá nhân mà ảnh hưởng tới các em . quá dã man . mấy người gây nên họa thì mai rồi đời con đời cháu cũng phải gánh nghiệp nớ thôi . gieo nhân nào gặt quả nấy , đừng tưởng chừ sống nhé nhỉ rứa là không răng . đời còn dài lắm",Other,PNT3,Daily Conversation,high,88346002-a7b4-4be1-aec6-e1e3625416ee,3,QUALIFICATION_PEER_REVIEWED,qualification,"cái công ty thực phẩm cung cấp cho các trường mầm non thật quá độc ác . vì lợi ích cá nhân mà ảnh hưởng khủng khiếp tới các em . quá dã man . các người gây nên hoạ thì mai này đời con đời cháu sẽ phải gánh nghiệp đó thôi . gieo nhân nào gặt quả ấy , đừng tưởng bây giờ sống nhé nhỉ thế là không sao . đời còn dài lắm","kì công ty thực phẩm cung cấp cho mấy trường mầm non thiệt quá độc ác . vì lợi ích cá nhân mà ảnh hưởng tới các em . quá dã man . mấy người gây nên họa thì mai rồi đời con đời cháu cũng phải gánh nghiệp nớ thôi . gieo nhân nào gặt quả nấy , đừng tưởng chừ sống nhé nhỉ rứa là không răng . đời còn dài lắm",77,74,0.961038961038961,90,4.527426242828369,92.52013003372527,90,4.941568851470947,139.9897004195106,0.4141426086425781,47.46957038578533,1.5130728887700635
SENT_0534,SENT,"cái công ty thực phẩm cung cấp cho các trường mầm non thật quá độc ác . vì lợi ích cá nhân mà ảnh hưởng khủng khiếp tới các em . quá dã man . các người gây nên hoạ thì mai này đời con đời cháu sẽ phải gánh nghiệp đó thôi . gieo nhân nào gặt quả ấy , đừng tưởng bây giờ sống nhé nhỉ thế là không sao . đời còn dài lắm",,"cái công ty thực phẩm cung cấp cho các trường mầm non thật quá độc ác . vì lợi ích cá nhân mà ảnh hưởng khủng khiếp tới các em . quá dã man . các người gây nên hoạ thì mai ni đời con đời cháu sẽ phải gánh nghiệp đó thôi . gieo nhân nào gặt quả nấy , đừng tưởng bây giờ sống nghe nhỉ thế là không răng . đời còn dài lắm",Other,PNT4,Daily Conversation,high,eb3805e3-c095-4a6c-8697-9f6079168a64,3,QUALIFICATION_PEER_REVIEWED,qualification,"cái công ty thực phẩm cung cấp cho các trường mầm non thật quá độc ác . vì lợi ích cá nhân mà ảnh hưởng khủng khiếp tới các em . quá dã man . các người gây nên hoạ thì mai này đời con đời cháu sẽ phải gánh nghiệp đó thôi . gieo nhân nào gặt quả ấy , đừng tưởng bây giờ sống nhé nhỉ thế là không sao . đời còn dài lắm","cái công ty thực phẩm cung cấp cho các trường mầm non thật quá độc ác . vì lợi ích cá nhân mà ảnh hưởng khủng khiếp tới các em . quá dã man . các người gây nên hoạ thì mai ni đời con đời cháu sẽ phải gánh nghiệp đó thôi . gieo nhân nào gặt quả nấy , đừng tưởng bây giờ sống nghe nhỉ thế là không răng . đời còn dài lắm",77,77,1.0,90,4.527426242828369,92.52013003372527,91,4.648451328277588,104.42314312012705,0.12102508544921875,11.903013086401785,1.1286532247853838
SENT_0572,SENT,em cũng thắc mắc tại răng khúc xương tư tao nhỉ ? xong nó lại tự to lên được nó nhờ lực gì rứa,,"Em cũng thắc mắc, tại sao khúc xương tư tao nhỉ? Xong nó lại tự to lên được, nó nhờ lực gì thế?",Surprise,PNB,Daily Conversation,high,c3131d4f-ec3f-4359-bd03-240a3bd2c1e1,0,QUALIFICATION_PEER_REVIEWED,qualification,em cũng thắc mắc tại răng khúc xương tư tao nhỉ ? xong nó lại tự to lên được nó nhờ lực gì rứa,"Em cũng thắc mắc, tại sao khúc xương tư tao nhỉ? Xong nó lại tự to lên được, nó nhờ lực gì thế?",24,23,0.9583333333333334,30,5.573439121246338,263.3381956842804,32,4.923101902008057,137.42824165504598,-0.6503372192382812,-125.9099540292344,0.5218697625611839
SENT_0572,SENT,em cũng thắc mắc tại răng khúc xương tư tao nhỉ ? xong nó lại tự to lên được nó nhờ lực gì rứa,,Em cũng thắc mắc tại sao khúc xương tự teo nhỉ? Xong nó lại tự to lên được nhờ lực gì vậy?,Surprise,PNN,Daily Conversation,high,88759523-55db-4c51-872d-a8b43438fa82,2,QUALIFICATION_PEER_REVIEWED,qualification,em cũng thắc mắc tại răng khúc xương tư tao nhỉ ? xong nó lại tự to lên được nó nhờ lực gì rứa,Em cũng thắc mắc tại sao khúc xương tự teo nhỉ? Xong nó lại tự to lên được nhờ lực gì vậy?,24,22,0.9166666666666666,30,5.573439121246338,263.3381956842804,29,4.924374103546143,137.60318933621448,-0.6490650177001953,-125.7350063480659,0.522534108577203
