sample_id,task,original_text,hypothesis,dialect_text,label,target_dialect,domain,confidence,annotator_id,review_count,final_status,annotation_type,sample_group
MCQA_0072_2,MCQA,"Việc lặp đi lặp lại nhiều lần những cụm từ ""Ai trồng cây"", ""Người đó có"", ""Em trồng cây"" có tác dụng gì?
A. Tạo nên thông điệp nhắc nhở mọi người có ý thức trồng cây xanh.
B. Tạo thành điệp khúc khiến bài thơ có vẫn điệu, dễ nhớ, dễ thuộc.
C. Tạo điệp khúc khiến bài thơ có nhịp điệu và gửi gắm thông điệp: mọi người hãy có ý thức trồng cây xanh để bảo vệ môi trường sống.
D. Tất cả các ý trên.",Tạo điệp khúc khiến bài thơ có nhịp điệu và gửi gắm thông điệp: mọi người hãy có ý thức trồng cây xanh để bảo vệ môi trường sống.,"Việc lặp đi lặp lại nhiều lần những cụm từ ""Ai trồng cây"", ""Người đó có"", ""Em trồng cây"" có tác dụng chi?
A. Tạo nên thông điệp nhắc nhở mọi người có ý thức trồng cây xanh.
B. Tạo thành điệp khúc khiến bài thơ có vẫn điệu, dễ nhớ, dễ thuộc.
C. Tạo điệp khúc khiến bài thơ có nhịp điệu và gửi gắm thông điệp: mọi người hãy có ý thức trồng cây xanh để bảo vệ môi trường sống.
D. Tất cả các ý trên.",C,PNT4,Daily Conversation,high,eb3805e3-c095-4a6c-8697-9f6079168a64,0,unknown,rewrite,MCQA_0072_2
MCQA_0081_4,MCQA,"Vì sao bà lão trong bài thơ này vui?
A. Vì đàn con đi lính mới về.
B. Vì có cơm ăn áo mặt.
C. Vì làng xôn xao.
D. Vì nồi cơm nấu dở.",Vì làng xôn xao.,"Vì răng bà lão trong bài thơ này vui?
A. Vì đàn con đi lính mới về.
B. Vì có cơm ăn áo mặt.
C. Vì làng xôn xao.
D. Vì nồi cơm nấu dở.",C,PNT4,Daily Conversation,high,eb3805e3-c095-4a6c-8697-9f6079168a64,0,unknown,rewrite,MCQA_0081_4
SENT_0192,SENT,may mình đi làm rồi chứ 10 năm trước chắc sẽ phát khổ với bố mẹ vì mấy tin con nhà người ta như thế nào,,"may mình đi làm rồi chứ 10 năm trước chắc sẽ phát khổ với bố mẹ vì mấy cái tin con nhà người ta như thế nào
",Enjoyment,PNB,Daily Conversation,high,7e49e369-5b4e-4441-ba22-55eb0d6e2bdf,0,unknown,qualification,SENT_0192
MCQA_0092_2,MCQA,"Khi đã hiểu hoàn cảnh gia đình Lan, cô và các bạn đã làm gì?
A. Mua bánh giúp gia đình Lan.
B. Hàng ngày đến nhà giúp Lan cắt lá để gói bánh.
C. Góp tiền mua tặng Lan một tấm áo mới.
D. Góp sách cho Lan đến trường.",Góp tiền mua tặng Lan một tấm áo mới.,"Khi đã hiểu hoàn cảnh gia đình Lan, cô và mấy bạn đã làm chi?
A. Mua bánh giùm gia đình Lan.
B. Hằng ngày tới nhà phụ Lan cắt lá để gói bánh.
C. Góp tiền mua tặng Lan một tấm áo mới.
D. Góp sách cho Lan tới trường.",C,PNT4,Daily Conversation,high,caa27aaf-592f-49ce-b541-02f33da2b90f,0,unknown,rewrite,MCQA_0092_2
MCQA_0056_1,MCQA,"Câu văn “Tâm hồn cô cũng bay ra biển cả, bay đến với chim seo cờ.” ý nói gì ?
A. Bạn gái mơ ước mình biết bay.
B. Bạn gái luôn nghĩ về biển cả và chim seo cờ, mơ ước được ra biển và nhìn thấy chim seo cờ.
C. Bạn gái mơ ước được bay ra biển cả.
D. ","Bạn gái luôn nghĩ về biển cả và chim seo cờ, mơ ước được ra biển và nhìn thấy chim seo cờ.","Câu văn “Tâm hồn cô cũng bay ra biển cả, bay đến với chim seo cờ.” ý nói chi ?
A. Bạn gấy mơ ước mình biết bay.
B. Bạn gấy luôn nghĩ về biển cả và chim seo cờ, mơ ước được ra biển và nhìn thấy chim seo cờ.
C. Bạn gấy mơ ước được bay ra biển cả.
D. ",B,PNT2,Daily Conversation,high,7d958013-3acc-4719-a459-b3a565d57865,0,unknown,rewrite,MCQA_0056_1
MCQA_0002_4,MCQA,"Mùa nào, chúng ta chỉ thấy những cành cây trơ trịu lá?
A. Mùa xuân.
B. Mùa hạ.
C. Mùa thu.
D. Mùa đông.",Mùa đông.,"Mùa nào, chúng ta chỉ thấy những cành cây trơ trụi lá?
A. Mùa xuân.
B. Mùa hạ.
C. Mùa thu.
D. Mùa đông.",D,PNB,Daily Conversation,high,7e49e369-5b4e-4441-ba22-55eb0d6e2bdf,0,unknown,qualification,MCQA_0002_4
MCQA_0004_3,MCQA,"Sau khi ngưng hót, bầy chim sơn ca đã làm gì?
A. Nhảy thẳng lên trời xanh.
B. Bay thẳng lên bầu trời.
C. Luyện xuống đất kiếm ăn.
D. Tiếp tục hót vang xa hơn nữa.",Bay thẳng lên bầu trời.,"Sau khi ngừng hót, bầy chim sơn ca đã làm gì?
A. Lao thẳng lên trời xanh.
B. Bay thẳng lên bầu trời.
C.Lượn xuống đất kiếm ăn.
D. Tiếp tục hót vang xa hơn nữa.",B,PNB,Daily Conversation,high,7e49e369-5b4e-4441-ba22-55eb0d6e2bdf,0,unknown,qualification,MCQA_0004_3
QA_10332,QA,Vimara Peres đã thành lập một trong các thành phố đầu tiên vào thời gian này với tên gọi là gì?,Vimaranes,Vimara Peres đã thành lập một trong các thành phố đầu tiên vào thời gian này với tên gọi là gì?,Vimaranes,PNB,Daily Conversation,high,7e49e369-5b4e-4441-ba22-55eb0d6e2bdf,0,unknown,qualification,QA_10332
QA_10377,QA,"Khi tham gia cuộc chiến Tám mươi Năm, Bồ Đào Nha đã làm mất cái gì tại vùng vịnh Ba Tư?",cảng mậu dịch chiến lược Hormuz,"Khi tham gia cuộc chiến Tám mươi Năm, Bồ Đào Nha đã làm mất thứ gì tại vùng vịnh Ba Tư?",cảng mậu dịch chiến lược Hormuz,PNB,Daily Conversation,high,7e49e369-5b4e-4441-ba22-55eb0d6e2bdf,0,unknown,qualification,QA_10377
MCQA_0012_0,MCQA,"An đã xin làm gì sau khi bà mất?
A. An xin nghỉ học hẳn luôn.
B. Xin bố mẹ cho đi du lịch.
C. Nghỉ học mấy ngày liền.
D. Xin được đi học để đỡ buồn.",Nghỉ học mấy ngày liền.,"An đã xin làm gì sau khi bà mất?
A. An xin nghỉ học hẳn luôn.
B. Xin bố mẹ cho đi du lịch.
C. Nghỉ học mấy ngày liền.
D. Xin được đi học để đỡ buồn.",C,PNT4,Daily Conversation,high,7f4cabf8-9403-4778-a98e-b3191bcfcaab,0,unknown,qualification,MCQA_0012_0
MCQA_0012_5,MCQA,"Tại sao thầy giáo không trách An khi biết bạn chưa làm bài tập?
A. Vì đây là lần đầu tiên An mắc lỗi.
B. Vì cả lớp đã kể cho thầy nghe.
C. Vì thầy hiểu và thông cảm hoàn cảnh của An. An cũng đã thành thực nhận lỗi.
D. Vì An đã mắc lỗi quá nhiều lần.",Vì thầy hiểu và thông cảm hoàn cảnh của An. An cũng đã thành thực nhận lỗi.,"Tại sao thầy giáo không trách An khi biết bạn chưa làm bài tập?
A. Tại/Do  đây là lần đầu tiên An mắc lỗi.
B. Tại/Do cả lớp đã kể cho thầy nghe.
C. Tại/Do thầy hiểu và thông cảm hoàn cảnh của An. An cũng đã thành thực nhận lỗi.
D. Tại/Do An đã mắc lỗi quá nhiều lần.",C,PNT4,Daily Conversation,high,7f4cabf8-9403-4778-a98e-b3191bcfcaab,0,unknown,qualification,MCQA_0012_5
SENT_0237,SENT,"có ai nhìn thấy hình như người đàn ông này đang rất đau khổ không nhỉ ? mình nhận thấy hình như ông ấy đang rất đau khổ , mà không thể or không muốn nói ra .",,"có ai nhìn thấy hình như người đàn ông này đang rất đau khổ không nhỉ ? mình nhận thấy hình như ông ấy đang rất đau khổ , mà không thể or không muốn nói ra .",Sadness,PNB,Daily Conversation,high,291aae44-1453-4283-9067-782588cd28ff,0,unknown,qualification,SENT_0237
SENT_0462,SENT,tao đã từng viết như thế này . bây giờ không muốn ai đọc chỉ có đốt mà lười đốt,,"Tao đã từng viết thế này. Giờ không muốn ai đọc nữa, chỉ có đem đốt đi thôi mà lười quá",Sadness,PNB,Daily Conversation,high,291aae44-1453-4283-9067-782588cd28ff,0,unknown,qualification,SENT_0462
MCQA_0010_1,MCQA,"Vì sao cha muốn cho bớt chó con đi?
A. Vì cha không thích chó con.
B. Vì bố thích đem cho người khác.
C. Vì nhà hàng xóm xin từ trước.
D. Vì nhiều quá, nuôi không xuể.","Vì nhiều quá, nuôi không xuể.","Vì sao bố muốn cho bớt chó con đi?
A. Vì bơ không thích chó con.
B. Vì bố thích đem cho người khác.
C. Vì nhà hàng xóm xin từ trước.
D. Vì nhiều quá, nuôi không hết.",D,PNB,Daily Conversation,high,291aae44-1453-4283-9067-782588cd28ff,0,unknown,qualification,MCQA_0010_1
MCQA_0010_3,MCQA,"Giang đã đưa ra ý kiến gì với chị khi bố bảo phải cho bớt đi?
A. Giữ chó con lại nuôi.
B. Bán chó con.
C. Nuôi thêm mèo.
D. Cho chó con.",Bán chó con.,"Giang đã đưa ra ý kiến gì với chị khi bố bảo phải cho bớt đi?
A. Giữ chó con lại nuôi.
B. Bán chó con.
C. Nuôi thêm mèo.
D. Cho chó con.",B,PNB,Daily Conversation,high,291aae44-1453-4283-9067-782588cd28ff,0,unknown,qualification,MCQA_0010_3
QA_10410,QA,"Trrong gia đoạn mất mát lãnh thổ, Bồ Đào Nha đã tập trung vào làm những việc gì?",bành trướng các tiền đồn của họ tại châu Phi,"Trong gia đoạn mất mát lãnh thổ, Bồ Đào Nha đã tập trung vào làm những việc gì?

",bành trướng các tiền đồn của họ tại châu Phi,PNB,Daily Conversation,high,291aae44-1453-4283-9067-782588cd28ff,0,unknown,qualification,QA_10410
MCQA_0144_3,MCQA,"Khi mẹ đi vắng, hai chị em đã làm những việc gì?
A. Hai chị em giúp bố nấu cơm.
B. Hai chị em giúp bố nấu cơm và chăm đàn ngan.
C. Chị hái lá cho thỏ, em thì chăm đàn ngan.
D. Chi và em ra vườn chăm cây cối.","Chị hái lá cho thỏ, em thì chăm đàn ngan.","Khi mẹ đi vắng, hai chị em đạ mần những việc chi?
A. Hai chị em giúp bố nấu cơm.
B. Hai chị em giúp bố nấu cơm và chăm đàn ngan.
C. Chị hái lá cho thỏ, em thì chăm đàn ngan.
D. Chi và em ra vườn chăm cây cối.",C,PNT2,Daily Conversation,high,7d958013-3acc-4719-a459-b3a565d57865,0,unknown,rewrite,MCQA_0144_3
MCQA_0055_0,MCQA,"Khi thấy Vịt con kêu khóc, Gà con đã làm gì?
A. Gà con sợ quá khóc ầm lên.
B. Gà con vội vàng nằm giả vờ chết.
C. Gà con bay lên cành cây để bỏ trốn, bỏ mặc Vịt con.
D. ","Gà con bay lên cành cây để bỏ trốn, bỏ mặc Vịt con.","Khi thấy Vịt con kêu khóc, Gà con đã làm gì?
A. Gà con sợ quá khóc ầm lên.
B. Gà con vội vàng nằm giả vờ chết.
C. Gà con bay lên cành cây để bỏ trốn, bỏ lại Vịt con.
D. ",C,PNB,Daily Conversation,high,7e49e369-5b4e-4441-ba22-55eb0d6e2bdf,0,unknown,rewrite,MCQA_0055_0
MCQA_0012_5,MCQA,"Tại sao thầy giáo không trách An khi biết bạn chưa làm bài tập?
A. Vì đây là lần đầu tiên An mắc lỗi.
B. Vì cả lớp đã kể cho thầy nghe.
C. Vì thầy hiểu và thông cảm hoàn cảnh của An. An cũng đã thành thực nhận lỗi.
D. Vì An đã mắc lỗi quá nhiều lần.",Vì thầy hiểu và thông cảm hoàn cảnh của An. An cũng đã thành thực nhận lỗi.,"Vì răng thầy giáo nỏ trách An khi biết bạn chưa làm bài tập?
A. Vì đây là lần đầu tiên An mắc lỗi.
B. Vì cả lớp đã kể cho thầy nghe.
C. Vì thầy hiểu và thông cảm hoàn cảnh của An. An cũng đã thành thực nhận lỗi.
D. Vì An đã mắc lỗi quá nhiều lần.",C,PNT2,Daily Conversation,high,7fc87026-860f-4cf9-bb3d-46d0d55f71d9,0,finalized,rewrite,MCQA_0012_5
MCQA_0048_5,MCQA,"Để có giấc ngủ ngon trong đêm cho con, người mẹ đã làm gì?
A. Người mẹ đã tạo gió làm dịu đi cái hè oi bức.
B. Người mẹ đã thức trắng đêm để đắp chăn cho con.
C. Người mẹ nấu cháo cho con ăn.
D. Người mẹ đã đi mua thuốc về cho con.",Người mẹ đã tạo gió làm dịu đi cái hè oi bức.,"Để có giấc ngủ ngon trong đêm cho con, người mẹ đã làm chi?
A. Người mẹ đã tạo gió làm dịu đi cái hè oi bức.
B. Người mẹ đã thức trắng đêm để đắp mền cho con.
C. Người mẹ nấu cháo cho con ăn.
D. Người mẹ đã đi mua thuốc về cho con.",A,PNT4,Daily Conversation,high,eb3805e3-c095-4a6c-8697-9f6079168a64,0,rewrite_completed,rewrite,MCQA_0048_5
MCQA_0056_1,MCQA,"Câu văn “Tâm hồn cô cũng bay ra biển cả, bay đến với chim seo cờ.” ý nói gì ?
A. Bạn gái mơ ước mình biết bay.
B. Bạn gái luôn nghĩ về biển cả và chim seo cờ, mơ ước được ra biển và nhìn thấy chim seo cờ.
C. Bạn gái mơ ước được bay ra biển cả.
D. ","Bạn gái luôn nghĩ về biển cả và chim seo cờ, mơ ước được ra biển và nhìn thấy chim seo cờ.","Câu văn “Tâm hồn cô cũng bay ra biển cả, bay đến với chim seo cờ.” ý nói gì ?
A.Cô gái mơ ước mình biết bay.
B.Cô gái luôn nghĩ về biển cả và chim seo cờ, mơ ước được ra biển và nhìn thấy chim seo cờ.
C.Cô gái mơ ước được bay ra biển cả.
D. ",B,PNB,Daily Conversation,high,7e49e369-5b4e-4441-ba22-55eb0d6e2bdf,0,unknown,rewrite,MCQA_0056_1
MCQA_0091_1,MCQA,"Thấy ông lão đang trú mưa trước cửa nhà mình, Hoa đã làm gì?
A. Mời ông lão vào trong nhà trú mưa.
B. Vào nhà lấy cho ông lão áo mưa.
C. Mặc kệ ông lão đứng đó.
D. Đưa cho ông lão một cái bánh.",Vào nhà lấy cho ông lão áo mưa.,"Thấy ông lão đang trú mưa trước cửa nhà mình, Hoa đã làm gì?
A. Mời ông lão vào trong nhà trú mưa.
B. Vào nhà lấy cho ông lão áo mưa.
C. Mặc kệ ông lão đứng đó.
D. Đưa cho ông lão một cái bánh.",B,PNB,Daily Conversation,high,7e49e369-5b4e-4441-ba22-55eb0d6e2bdf,0,unknown,rewrite,MCQA_0091_1
MCQA_0092_2,MCQA,"Khi đã hiểu hoàn cảnh gia đình Lan, cô và các bạn đã làm gì?
A. Mua bánh giúp gia đình Lan.
B. Hàng ngày đến nhà giúp Lan cắt lá để gói bánh.
C. Góp tiền mua tặng Lan một tấm áo mới.
D. Góp sách cho Lan đến trường.",Góp tiền mua tặng Lan một tấm áo mới.,"Khi đã hiểu hoàn cảnh gia đình Lan, cô và các bạn đã làm gì?
A. Mua bánh giúp gia đình Lan.
B. Hàng ngày đến nhà giúp Lan cắt lá để gói bánh.
C. Góp tiền mua tặng Lan một chiếc áo mới.
D. Tặng sách cho Lan đến trường.",C,PNB,Daily Conversation,high,7e49e369-5b4e-4441-ba22-55eb0d6e2bdf,0,unknown,rewrite,MCQA_0092_2
MCQA_0144_3,MCQA,"Khi mẹ đi vắng, hai chị em đã làm những việc gì?
A. Hai chị em giúp bố nấu cơm.
B. Hai chị em giúp bố nấu cơm và chăm đàn ngan.
C. Chị hái lá cho thỏ, em thì chăm đàn ngan.
D. Chi và em ra vườn chăm cây cối.","Chị hái lá cho thỏ, em thì chăm đàn ngan.","Khi mẹ đi vắng, hai chị em đã làm những việc chi?
A. Hai chị em giúp ba nấu cơm.
B. Hai chị em giúp ba nấu cơm và giữ đàn ngan.
C. Chị hái lá cho thỏ, em thì giữ đàn ngan.
D. Chi và em ra vườn chăm cây cối.",C,PNT4,Daily Conversation,high,5ea76d15-516d-4285-a781-7b1c6a04a627,0,finalized,rewrite,MCQA_0144_3
MCQA_0091_1,MCQA,"Thấy ông lão đang trú mưa trước cửa nhà mình, Hoa đã làm gì?
A. Mời ông lão vào trong nhà trú mưa.
B. Vào nhà lấy cho ông lão áo mưa.
C. Mặc kệ ông lão đứng đó.
D. Đưa cho ông lão một cái bánh.",Vào nhà lấy cho ông lão áo mưa.,"Thấy ông già đang trú mưa trước cửa nhà mình, Hoa đã làm chi?
A. Mời ông già vô trong nhà trú mưa.
B. Vô nhà lấy cho ông già áo mưa.
C. Mặc kệ ông già đứng đó.
D. Đưa cho ông già một cái bánh.",B,PNT4,Daily Conversation,high,5ea76d15-516d-4285-a781-7b1c6a04a627,0,unknown,rewrite,MCQA_0091_1
SENT_0534,SENT,"cái công ty thực phẩm cung cấp cho các trường mầm non thật quá độc ác . vì lợi ích cá nhân mà ảnh hưởng khủng khiếp tới các em . quá dã man . các người gây nên hoạ thì mai này đời con đời cháu sẽ phải gánh nghiệp đó thôi . gieo nhân nào gặt quả ấy , đừng tưởng bây giờ sống nhé nhỉ thế là không sao . đời còn dài lắm",,"Cái công ty thực phẩm cung cấp cho các trường mầm non độc ác thật sự. Vì tư lợi mà gây ảnh hưởng nặng nề tới các em. Thật dã man hết sức. Các người gây nên họa thì mai này đời con đời cháu sẽ phải gánh cái nghiệp đó thôi. Gieo nhân nào gặt quả nấy, đừng tưởng bây giờ sống thế là không sao. Đời còn dài lắm.",Other,PNB,Daily Conversation,high,c3131d4f-ec3f-4359-bd03-240a3bd2c1e1,0,unknown,qualification,SENT_0534
MCQA_0072_2,MCQA,"Việc lặp đi lặp lại nhiều lần những cụm từ ""Ai trồng cây"", ""Người đó có"", ""Em trồng cây"" có tác dụng gì?
A. Tạo nên thông điệp nhắc nhở mọi người có ý thức trồng cây xanh.
B. Tạo thành điệp khúc khiến bài thơ có vẫn điệu, dễ nhớ, dễ thuộc.
C. Tạo điệp khúc khiến bài thơ có nhịp điệu và gửi gắm thông điệp: mọi người hãy có ý thức trồng cây xanh để bảo vệ môi trường sống.
D. Tất cả các ý trên.",Tạo điệp khúc khiến bài thơ có nhịp điệu và gửi gắm thông điệp: mọi người hãy có ý thức trồng cây xanh để bảo vệ môi trường sống.,"Việc lặp đi lặp lại nhiều lần những cụm từ ""Ai trồng cây"", ""Người đó có"", ""Em trồng cây"" có tác dụng gì?
A. Tạo nên thông điệp nhắc nhở mọi người có ý thức trồng cây xanh.
B. Tạo thành điệp khúc khiến bài thơ có vần điệu, dễ nhớ, dễ thuộc.
C. Tạo điệp khúc khiến bài thơ có nhịp điệu và gửi gắm thông điệp: mọi người hãy có ý thức trồng cây xanh để bảo vệ môi trường sống.
D. Tất cả các ý trên.",C,PNB,Daily Conversation,high,7e49e369-5b4e-4441-ba22-55eb0d6e2bdf,0,unknown,rewrite,MCQA_0072_2
MCQA_0043_3,MCQA,"Theo lời người cha đã mất, hai người con đã làm gì?
A. Hai người con rời bỏ mảnh đất quê hương, theo đuổi điều hão huyền.
B. Hai người con đào bới cả đám ruộng mà chẳng thấy kho báu đâu.
C. Hai người con thay phiên nhau cấy cày, làm giàu từ mảnh ruộng.
D. Hai người con bán mảnh ruộng, lên thành phố kiếm sống.",Hai người con đào bới cả đám ruộng mà chẳng thấy kho báu đâu.,"Theo lời người ba đã mất, hai người con đã làm chi?
A. Hai người con rời bỏ mảnh đất quê hương, theo đuổi điều hão huyền.
B. Hai người con đào bới cả đám ruộng mà chẳng thấy kho báu mô.
C. Hai người con thay phiên nhau cấy cày, làm giàu từ mảnh ruộng.
D. Hai người con bán mảnh ruộng, lên thành phố kiếm sống.",B,PNT3,Daily Conversation,high,e99ab2ee-5e8e-4d70-ac05-869071c9a49c,0,rewrite_completed,rewrite,MCQA_0043_3
MCQA_0091_1,MCQA,"Thấy ông lão đang trú mưa trước cửa nhà mình, Hoa đã làm gì?
A. Mời ông lão vào trong nhà trú mưa.
B. Vào nhà lấy cho ông lão áo mưa.
C. Mặc kệ ông lão đứng đó.
D. Đưa cho ông lão một cái bánh.",Vào nhà lấy cho ông lão áo mưa.,"Thấy ông lão đang trú mưa trước cửa nhà mình, Hoa đã làm chi?
A. Mời ông lão vô trong nhà trú mưa.
B. Vô nhà lấy cho ông lão áo mưa.
C. Mặc kệ ông lão đứng đó.
D. Đưa cho ông lão một cái bánh.",B,PNT3,Daily Conversation,high,e99ab2ee-5e8e-4d70-ac05-869071c9a49c,0,rewrite_completed,rewrite,MCQA_0091_1
MCQA_0144_3,MCQA,"Khi mẹ đi vắng, hai chị em đã làm những việc gì?
A. Hai chị em giúp bố nấu cơm.
B. Hai chị em giúp bố nấu cơm và chăm đàn ngan.
C. Chị hái lá cho thỏ, em thì chăm đàn ngan.
D. Chi và em ra vườn chăm cây cối.","Chị hái lá cho thỏ, em thì chăm đàn ngan.","Khi mẹ đi vắng, hai chị em đã làm chi?
A. Hai chị em giúp ba nấu cơm.
B. Hai chị em giúp ba nấu cơm với chăm đàn ngan.
C. Chị hái lá cho thỏ, em thì chăm đàn ngan.
D. Chi với em ra vườn chăm cây cối.",C,PNT3,Daily Conversation,high,e99ab2ee-5e8e-4d70-ac05-869071c9a49c,0,rewrite_completed,rewrite,MCQA_0144_3
SENT_0572,SENT,em cũng thắc mắc tại răng khúc xương tư tao nhỉ ? xong nó lại tự to lên được nó nhờ lực gì rứa,,"Em cũng thắc mắc, tại sao khúc xương tư tao nhỉ? Xong nó lại tự to lên được, nó nhờ lực gì thế?
",Surprise,PNB,Daily Conversation,high,c3131d4f-ec3f-4359-bd03-240a3bd2c1e1,0,unknown,qualification,SENT_0572
MCQA_0081_4,MCQA,"Vì sao bà lão trong bài thơ này vui?
A. Vì đàn con đi lính mới về.
B. Vì có cơm ăn áo mặt.
C. Vì làng xôn xao.
D. Vì nồi cơm nấu dở.",Vì làng xôn xao.,"Vì răng bà lão trong bài thơ ni vui?
A. Vì đàn con đi lính mới về.
B. Vì có cơm ăn áo mặt.
C. Vì làng xôn xao.
D. Vì nồi cơm nấu dở.",C,PNT2,Daily Conversation,high,7d958013-3acc-4719-a459-b3a565d57865,0,unknown,rewrite,MCQA_0081_4
SENT_0626,SENT,"năm nào cũng đi cho có không khí xuân vậy , không đi thì thấy thiếu thiếu . nhà tao cách chợ 10km",,"Năm nào cũng đi cho có không khí xuân vậy, không đi thì thấy thiếu thiếu. Nhà tao cách chợ 10km.

",Enjoyment,PNB,Daily Conversation,high,c3131d4f-ec3f-4359-bd03-240a3bd2c1e1,0,unknown,qualification,SENT_0626
MCQA_0036_5,MCQA,"Lần thứ hai, cậu bé lại quay về hỏi bà điều gì?
A. Bát nào là bát tương, bát nào là bát mắm.
B. Bát nào đựng mắm, bát nào đựng tương.
C. Đồng nào mua mắm, đồng nào mua tương.
D. Chọn mắm và tương như thế nào là ngon.","Đồng nào mua mắm, đồng nào mua tương.","Lần thứ hai, cậu bé lại quay về hỏi bà điều chi?
A. Bát mô là bát tương, bát mô là bát mắm.
B. Bát mô đựng mắm, bát mô đựng tương.
C. Đồng mô mua mắm, đồng mô mua tương.
D. Chọn mắm và tương a răng là ngon.",C,PNT2,Daily Conversation,high,7d958013-3acc-4719-a459-b3a565d57865,0,unknown,rewrite,MCQA_0036_5
MCQA_0043_3,MCQA,"Theo lời người cha đã mất, hai người con đã làm gì?
A. Hai người con rời bỏ mảnh đất quê hương, theo đuổi điều hão huyền.
B. Hai người con đào bới cả đám ruộng mà chẳng thấy kho báu đâu.
C. Hai người con thay phiên nhau cấy cày, làm giàu từ mảnh ruộng.
D. Hai người con bán mảnh ruộng, lên thành phố kiếm sống.",Hai người con đào bới cả đám ruộng mà chẳng thấy kho báu đâu.,"Theo lời người cha đạ mất, hai người con đạ mần chi?
A. Hai người con rời bỏ mảnh đất quê hương, theo đuổi điều hão huyền.
B. Hai người con đào bới cả đám ruộng mà chẳng thấy kho báu mô.
C. Hai người con thay phiên nhau cấy cày, làm giàu từ mảnh ruộng.
D. Hai người con bán mảnh ruộng, lên thành phố kiếm sống.",B,PNT2,Daily Conversation,high,7d958013-3acc-4719-a459-b3a565d57865,0,unknown,rewrite,MCQA_0043_3
MCQA_0092_2,MCQA,"Khi đã hiểu hoàn cảnh gia đình Lan, cô và các bạn đã làm gì?
A. Mua bánh giúp gia đình Lan.
B. Hàng ngày đến nhà giúp Lan cắt lá để gói bánh.
C. Góp tiền mua tặng Lan một tấm áo mới.
D. Góp sách cho Lan đến trường.",Góp tiền mua tặng Lan một tấm áo mới.,"Khi đạ hiểu hoàn cảnh gia đình Lan, cô và các bạn đạ mần chi?
A. Mua bánh giúp gia đình Lan.
B. Hàng ngày đến nhà giúp Lan cắt lá để gói bánh.
C. Góp tiền mua tặng Lan một tấm áo mới.
D. Góp sách cho Lan đến trường.",C,PNT2,Daily Conversation,high,7d958013-3acc-4719-a459-b3a565d57865,0,unknown,rewrite,MCQA_0092_2
MCQA_0081_4,MCQA,"Vì sao bà lão trong bài thơ này vui?
A. Vì đàn con đi lính mới về.
B. Vì có cơm ăn áo mặt.
C. Vì làng xôn xao.
D. Vì nồi cơm nấu dở.",Vì làng xôn xao.,"Vì sao bà lão trong bài thơ này vui?
A. Vì các con đi lính mới về.
B. Vì có cơm ăn áo mặc.
C. Vì làng xôn xao.
D. Vì nồi cơm nấu dở.",C,PNB,Daily Conversation,high,7e49e369-5b4e-4441-ba22-55eb0d6e2bdf,0,unknown,rewrite,MCQA_0081_4
