sample_id,task,target_dialect,opcode,standard_span,dialect_span,category,source
SENT_4494,SENT,PNN,replace,vào,vô,Connectives/Aspect markers,alignment_labeled
SENT_4494,SENT,PNN,replace,cô ấy tôi,cổ tui,Pronouns,alignment_labeled
SENT_4494,SENT,PNT1,replace,tát,vả,Predicate vocabulary,alignment_labeled
SENT_4494,SENT,PNT2,replace,ấy tôi,nớ tau,Pronouns,alignment_labeled
SENT_4494,SENT,PNT3,replace,vào,vô,Connectives/Aspect markers,alignment_labeled
SENT_4494,SENT,PNT3,replace,nếu tôi,tau mà,Pronouns,alignment_labeled
SENT_4494,SENT,PNT3,replace,cô ấy tôi,ả tau,Pronouns,alignment_labeled
SENT_4494,SENT,PNT4,replace,mồm,mỏ,Predicate vocabulary,alignment_labeled
SENT_4494,SENT,PNT4,replace,vào,vô,Connectives/Aspect markers,alignment_labeled
SENT_4519,SENT,PNN,replace,lợn,heo,Predicate vocabulary,alignment_labeled
SENT_4519,SENT,PNN,replace,vào,vô,Connectives/Aspect markers,alignment_labeled
SENT_4519,SENT,PNN,replace,ông bà đấy thế nào,ổng bả ra sao,Pronouns,alignment_labeled
SENT_4519,SENT,PNT2,replace,này vào,ni vô,Demonstratives/Deixis,alignment_labeled
SENT_4519,SENT,PNT2,replace,đấy thế nào,nớ như răng,Interrogatives,alignment_labeled
SENT_4519,SENT,PNT3,replace,này vào đĩa,ni vô dịa,Demonstratives/Deixis,alignment_labeled
SENT_4519,SENT,PNT3,replace,bà đấy thế nào,mệ nớ ra răng,Pronouns,alignment_labeled
SENT_4519,SENT,PNT4,replace,này vào,ni vô,Demonstratives/Deixis,alignment_labeled
SENT_4550,SENT,PNN,replace,đến,tới,Connectives/Aspect markers,alignment_labeled
SENT_4550,SENT,PNT2,replace,hôm nay nó,bựa ni hấn,Pronouns,alignment_labeled
SENT_4550,SENT,PNT2,replace,đâu nhỉ,mô hầy,Interrogatives,alignment_labeled
SENT_4550,SENT,PNT3,replace,nay nó,ni hắn,Pronouns,alignment_labeled
SENT_4550,SENT,PNT3,replace,đâu nhỉ,mô hè,Interrogatives,alignment_labeled
SENT_4550,SENT,PNT4,replace,nhầm hôm nay,lầm bữa ni,Demonstratives/Deixis,alignment_labeled
SENT_4550,SENT,PNT4,replace,đến,tới,Connectives/Aspect markers,alignment_labeled
SENT_4733,SENT,PNB,replace,tý vào,tí,Connectives/Aspect markers,alignment_labeled
SENT_4733,SENT,PNN,replace,vào,vô,Connectives/Aspect markers,alignment_labeled
SENT_4733,SENT,PNN,replace,sau này,mai mốt,Connectives/Aspect markers,alignment_labeled
SENT_4733,SENT,PNT2,replace,nghĩ gì,nghị chi,Interrogatives,alignment_labeled
SENT_4733,SENT,PNT2,replace,vấn đề,chi là,Interrogatives,alignment_labeled
SENT_4733,SENT,PNT3,replace,thật chẳng,thiệt nỏ,Negation/Function words,alignment_labeled
SENT_4733,SENT,PNT3,replace,tý vào,một tỉ vô,Connectives/Aspect markers,alignment_labeled
SENT_4733,SENT,PNT3,replace,này nọ,ni kêu tê,Demonstratives/Deixis,alignment_labeled
SENT_4733,SENT,PNT3,replace,vấn đề,cấy chi,Interrogatives,alignment_labeled
SENT_4733,SENT,PNT3,replace,chứ sau này,chơ mài bựa,Demonstratives/Deixis,alignment_labeled
SENT_4733,SENT,PNT3,replace,nó vả không,hắn bả nỏ,Pronouns,alignment_labeled
SENT_4733,SENT,PNT3,replace,nào chứ,mô chơ,Interrogatives,alignment_labeled
SENT_4733,SENT,PNT4,replace,thật,thiệt,Connectives/Aspect markers,alignment_labeled
SENT_4733,SENT,PNT4,replace,vào,vô,Connectives/Aspect markers,alignment_labeled
SENT_4737,SENT,PNT1,replace,mày,mi,Pronouns,alignment_labeled
SENT_4737,SENT,PNT2,replace,này tao thấy mày,ni tau chộ mi,Pronouns,alignment_labeled
SENT_4737,SENT,PNT4,replace,này tao,ni ta,Pronouns,alignment_labeled
SENT_4745,SENT,PNN,replace,trèo,leo,Predicate vocabulary,alignment_labeled
SENT_4745,SENT,PNN,replace,bọn,tụi,Pronouns,alignment_labeled
SENT_4745,SENT,PNT1,replace,mình,tau,Pronouns,alignment_labeled
SENT_4745,SENT,PNT1,replace,bạn nhỉ mình,mi nhở tau,Pronouns,alignment_labeled
SENT_4745,SENT,PNT2,replace,bạn,mày,Pronouns,alignment_labeled
SENT_4745,SENT,PNT2,replace,nó không,hấn nỏ,Pronouns,alignment_labeled
SENT_4745,SENT,PNT3,replace,mình,mềng,Pronouns,alignment_labeled
SENT_4745,SENT,PNT3,replace,trèo,leo,Predicate vocabulary,alignment_labeled
SENT_4745,SENT,PNT3,replace,bạn nhỉ mình cũng không,mi hè mềng cụng nỏ,Pronouns,alignment_labeled
SENT_4745,SENT,PNT3,replace,nó không,hắn nỏ,Pronouns,alignment_labeled
SENT_4745,SENT,PNT4,replace,trèo,leo,Predicate vocabulary,alignment_labeled
SENT_4745,SENT,PNT4,replace,phóng,chích,Predicate vocabulary,alignment_labeled
SENT_4745,SENT,PNT4,replace,bạn nhỉ mình,mi hỉ ta,Pronouns,alignment_labeled
SENT_4745,SENT,PNT4,replace,sao bọn nó,ren tụi hắn,Pronouns,alignment_labeled
SENT_4768,SENT,PNN,replace,bọn,tụi,Pronouns,alignment_labeled
SENT_4768,SENT,PNN,replace,với ạ,giùm cái,Discourse particles,alignment_labeled
SENT_4768,SENT,PNN,replace,bọn,tụi,Pronouns,alignment_labeled
SENT_4768,SENT,PNN,replace,cha,ba,Kinship/Honorific terms,alignment_labeled
SENT_4768,SENT,PNN,replace,mẹ,má,Kinship/Honorific terms,alignment_labeled
SENT_4768,SENT,PNT1,replace,mày,mi,Pronouns,alignment_labeled
SENT_4768,SENT,PNT1,replace,dơ,bẩn,Predicate vocabulary,alignment_labeled
SENT_4768,SENT,PNT3,replace,nhưng làm,chơ mần,Predicate vocabulary,alignment_labeled
SENT_4768,SENT,PNT3,replace,làm cha làm mẹ,mần bọ mần mạ,Idiomatic expressions,alignment_labeled
SENT_4768,SENT,PNT3,replace,z đó,rứa,Interrogatives,alignment_labeled
SENT_4768,SENT,PNT3,replace,dơ,dớp,Predicate vocabulary,alignment_labeled
SENT_4768,SENT,PNT4,replace,thật,thiệt,Connectives/Aspect markers,alignment_labeled
SENT_4790,SENT,PNN,replace,xem,coi,Predicate vocabulary,alignment_labeled
SENT_4790,SENT,PNT2,replace,cái này,cấy ni,Demonstratives/Deixis,alignment_labeled
SENT_4790,SENT,PNT3,replace,xem cái này,ngó cấy ni,Demonstratives/Deixis,alignment_labeled
SENT_4809,SENT,PNT2,replace,làm sao,mần răng,Interrogatives,alignment_labeled
SENT_4809,SENT,PNT3,replace,muốn,ưng,Predicate vocabulary,alignment_labeled
SENT_4809,SENT,PNT3,replace,làm sao ấy,răng á,Interrogatives,alignment_labeled
SENT_4809,SENT,PNT4,replace,sao ấy,ren á,Interrogatives,alignment_labeled
SENT_4861,SENT,PNN,replace,bố,ba,Kinship/Honorific terms,alignment_labeled
SENT_4861,SENT,PNN,replace,em ấy,ẻm,Pronouns,alignment_labeled
SENT_4861,SENT,PNN,replace,chúng ta,tụi mình,Pronouns,alignment_labeled
SENT_4861,SENT,PNN,replace,phát ngôn,nói năng,Predicate vocabulary,alignment_labeled
SENT_4861,SENT,PNT1,replace,mắng,bới,Predicate vocabulary,alignment_labeled
SENT_4861,SENT,PNT2,replace,được chả,nổi nỏ,Negation/Function words,alignment_labeled
SENT_4861,SENT,PNT3,replace,bố mẹ chửi mắng,bọ mạ chưởi,Idiomatic expressions,alignment_labeled
SENT_4861,SENT,PNT4,replace,xấc xược,hỗn hào bố,Predicate vocabulary,alignment_labeled
SENT_4885,SENT,PNN,replace,và,ghê với,Connectives/Aspect markers,alignment_labeled
SENT_4885,SENT,PNN,replace,muốn,mắc,Predicate vocabulary,alignment_labeled
SENT_4885,SENT,PNN,replace,mẹ,má,Kinship/Honorific terms,alignment_labeled
SENT_4885,SENT,PNN,replace,thế không,dữ hông,Demonstratives/Deixis,alignment_labeled
SENT_4885,SENT,PNT1,replace,chửi,bới,Predicate vocabulary,alignment_labeled
SENT_4885,SENT,PNT2,replace,ba,bố,Kinship/Honorific terms,alignment_labeled
SENT_4885,SENT,PNT2,replace,thế không,rứa nỏ,Interrogatives,alignment_labeled
SENT_4885,SENT,PNT3,replace,muốn,ưng,Predicate vocabulary,alignment_labeled
SENT_4885,SENT,PNT3,replace,thế không,rứa nỏ,Interrogatives,alignment_labeled
SENT_4959,SENT,PNB,replace,mổ,một,Predicate vocabulary,alignment_labeled
SENT_4959,SENT,PNT1,replace,mày,mi,Pronouns,alignment_labeled
SENT_4959,SENT,PNT1,replace,dữ,gớm,Predicate vocabulary,alignment_labeled
SENT_4959,SENT,PNT2,replace,mổ,mổi,Predicate vocabulary,alignment_labeled
SENT_4959,SENT,PNT3,replace,mày chửi gì,mi chưởi chi,Pronouns,alignment_labeled
SENT_4959,SENT,PNT3,replace,mổ,mỗi,Predicate vocabulary,alignment_labeled
SENT_4959,SENT,PNT4,replace,gì dữ vậy,chi kinh rứa,Interrogatives,alignment_labeled
SENT_4959,SENT,PNT4,replace,việc,chuyện,Predicate vocabulary,alignment_labeled
SENT_4959,SENT,PNT4,replace,việc,chuyện,Predicate vocabulary,alignment_labeled
SENT_4964,SENT,PNB,replace,nặn,nạn,Predicate vocabulary,alignment_labeled
SENT_4964,SENT,PNN,replace,vào,vô,Connectives/Aspect markers,alignment_labeled
SENT_4964,SENT,PNN,replace,trẻ em,con nít,Pronouns,alignment_labeled
SENT_4964,SENT,PNN,replace,bọn,tụi,Pronouns,alignment_labeled
SENT_4964,SENT,PNN,replace,là ác,xá,Predicate vocabulary,alignment_labeled
SENT_4964,SENT,PNT1,replace,nặn,nạn,Predicate vocabulary,alignment_labeled
SENT_4964,SENT,PNT1,replace,vào,vô,Connectives/Aspect markers,alignment_labeled
SENT_4964,SENT,PNT2,replace,vào,vô,Connectives/Aspect markers,alignment_labeled
SENT_4964,SENT,PNT3,replace,cái lũ,cấy bọn,Pronouns,alignment_labeled
SENT_4964,SENT,PNT3,replace,nặn,nạn,Predicate vocabulary,alignment_labeled
SENT_4964,SENT,PNT3,replace,vào,vô,Connectives/Aspect markers,alignment_labeled
SENT_4964,SENT,PNT4,replace,vào,vô,Connectives/Aspect markers,alignment_labeled
SENT_4989,SENT,PNT2,replace,đâu không,mô nỏ,Interrogatives,alignment_labeled
SENT_4989,SENT,PNT3,replace,đâu không,mô ra rựa nỏ,Interrogatives,alignment_labeled
SENT_4989,SENT,PNT4,replace,bọn,tụi,Pronouns,alignment_labeled
SENT_5008,SENT,PNB,replace,hả,à,Discourse particles,alignment_labeled
SENT_5008,SENT,PNN,replace,bọn,tụi,Pronouns,alignment_labeled
SENT_5008,SENT,PNT1,replace,ngáo,dở,Predicate vocabulary,alignment_labeled
SENT_5008,SENT,PNT1,replace,người,đứa,Pronouns,alignment_labeled
SENT_5008,SENT,PNT3,replace,hả,à,Discourse particles,alignment_labeled
SENT_5008,SENT,PNT4,replace,bọn,tụi,Pronouns,alignment_labeled
SENT_5008,SENT,PNT4,replace,người,thằng,Pronouns,alignment_labeled
SENT_5017,SENT,PNN,replace,bố mẹ,ba má,Kinship/Honorific terms,alignment_labeled
SENT_5017,SENT,PNN,replace,như thế nào,ra sao,Interrogatives,alignment_labeled
SENT_5017,SENT,PNN,replace,chúng,tụi,Pronouns,alignment_labeled
SENT_5017,SENT,PNT1,replace,mày,mi,Pronouns,alignment_labeled
SENT_5017,SENT,PNT1,replace,mày,mi,Pronouns,alignment_labeled
SENT_5017,SENT,PNT3,replace,ngu,đần,Predicate vocabulary,alignment_labeled
SENT_5017,SENT,PNT3,replace,bố mẹ,bọ mạ,Kinship/Honorific terms,alignment_labeled
SENT_5017,SENT,PNT3,replace,như thế nào,in răng,Interrogatives,alignment_labeled
SENT_5017,SENT,PNT3,replace,chăng nữa,nựa,Connectives/Aspect markers,alignment_labeled
SENT_5017,SENT,PNT3,replace,chúng mày lớn khôn lớn,bây nậy nậy,Pronouns,alignment_labeled
SENT_5017,SENT,PNT4,replace,như thế nào,ra ren,Interrogatives,alignment_labeled
SENT_5154,SENT,PNT2,replace,làm thế,mần rứa,Interrogatives,alignment_labeled
SENT_5154,SENT,PNT3,replace,làm thế,mần rứa,Interrogatives,alignment_labeled
SENT_5251,SENT,PNB,replace,phì,béo,Predicate vocabulary,alignment_labeled
SENT_5251,SENT,PNN,replace,không khiến,hông làm,Negation/Function words,alignment_labeled
SENT_5251,SENT,PNN,replace,phì,mập,Predicate vocabulary,alignment_labeled
SENT_5251,SENT,PNT1,replace,mày phì đâu,mi béo mô,Pronouns,alignment_labeled
SENT_5251,SENT,PNT3,replace,bữa,bựa,Predicate vocabulary,alignment_labeled
SENT_5315,SENT,PNB,replace,ỉ,ỷ,Predicate vocabulary,alignment_labeled
SENT_5315,SENT,PNB,replace,con mẹ,mụ,Kinship/Honorific terms,alignment_labeled
SENT_5315,SENT,PNN,replace,mẹ,má,Kinship/Honorific terms,alignment_labeled
SENT_5315,SENT,PNN,replace,ném,quăng,Predicate vocabulary,alignment_labeled
SENT_5315,SENT,PNN,replace,nhặt xem,lượm coi,Predicate vocabulary,alignment_labeled
SENT_5315,SENT,PNN,replace,mẹ,má,Kinship/Honorific terms,alignment_labeled
SENT_5315,SENT,PNT1,replace,tao tao,tau tau,Pronouns,alignment_labeled
SENT_5315,SENT,PNT1,replace,moá,mẹ,Predicate vocabulary,alignment_labeled
SENT_5315,SENT,PNT2,replace,tao tao,tau tau,Pronouns,alignment_labeled
SENT_5315,SENT,PNT3,replace,tao ghét,tau két,Pronouns,alignment_labeled
SENT_5315,SENT,PNT3,replace,mình,mềng,Pronouns,alignment_labeled
SENT_5315,SENT,PNT3,replace,đó gọi,nớ kêu,Demonstratives/Deixis,alignment_labeled
SENT_5315,SENT,PNT3,replace,mẹ già,mạ tra,Kinship/Honorific terms,alignment_labeled
SENT_5315,SENT,PNT3,replace,thật chớ,thiệt chơ,Connectives/Aspect markers,alignment_labeled
SENT_5315,SENT,PNT4,replace,toét,lếu,Predicate vocabulary,alignment_labeled
SENT_5315,SENT,PNT4,replace,tao tao,ta ta,Pronouns,alignment_labeled
SENT_5315,SENT,PNT4,replace,ném,quăng,Predicate vocabulary,alignment_labeled
SENT_5315,SENT,PNT4,replace,thật,thiệt,Connectives/Aspect markers,alignment_labeled
SENT_5315,SENT,PNT4,replace,nhặt xem,lượm coi,Predicate vocabulary,alignment_labeled
SENT_5315,SENT,PNT4,replace,thật,thiệt,Connectives/Aspect markers,alignment_labeled
SENT_5360,SENT,PNN,replace,lúc,hồi,Connectives/Aspect markers,alignment_labeled
SENT_5360,SENT,PNN,replace,được,đặng,Connectives/Aspect markers,alignment_labeled
SENT_5360,SENT,PNN,replace,bố mẹ,ba má,Kinship/Honorific terms,alignment_labeled
SENT_5360,SENT,PNN,replace,vào,vô,Connectives/Aspect markers,alignment_labeled
SENT_5360,SENT,PNT2,replace,giờ nó,dừ hấn,Pronouns,alignment_labeled
SENT_5360,SENT,PNT2,replace,nó vào,hấn vô,Pronouns,alignment_labeled
SENT_5360,SENT,PNT3,replace,bây giờ nó,bựa chừ hắn,Pronouns,alignment_labeled
SENT_5360,SENT,PNT3,replace,đợi lớn,chơ mài bựa nậy,Predicate vocabulary,alignment_labeled
SENT_5360,SENT,PNT3,replace,bố mẹ,bọ mạ,Kinship/Honorific terms,alignment_labeled
SENT_5360,SENT,PNT3,replace,nhìn nó vào,ngó hắn vô,Pronouns,alignment_labeled
SENT_5360,SENT,PNT4,replace,lúc,hồi,Connectives/Aspect markers,alignment_labeled
SENT_5360,SENT,PNT4,replace,vào,vô,Connectives/Aspect markers,alignment_labeled
SENT_5407,SENT,PNB,replace,dí,đuổi,Predicate vocabulary,alignment_labeled
SENT_5407,SENT,PNB,replace,dí,đuổi,Predicate vocabulary,alignment_labeled
SENT_5407,SENT,PNN,replace,mẹ,má,Kinship/Honorific terms,alignment_labeled
SENT_5407,SENT,PNN,replace,vào,vô,Connectives/Aspect markers,alignment_labeled
SENT_5407,SENT,PNN,replace,cả,nguyên,Demonstratives/Deixis,alignment_labeled
SENT_5407,SENT,PNN,replace,lao,nhào,Predicate vocabulary,alignment_labeled
SENT_5407,SENT,PNN,replace,khi,lúc,Connectives/Aspect markers,alignment_labeled
SENT_5407,SENT,PNN,replace,dí,rượt,Predicate vocabulary,alignment_labeled
SENT_5407,SENT,PNN,replace,dí,rượt,Predicate vocabulary,alignment_labeled
SENT_5407,SENT,PNN,replace,dí,rượt,Predicate vocabulary,alignment_labeled
SENT_5407,SENT,PNT1,replace,chó,chóa,Predicate vocabulary,alignment_labeled
SENT_5407,SENT,PNT1,replace,nó,nóa,Pronouns,alignment_labeled
SENT_5407,SENT,PNT2,replace,vào,vô,Connectives/Aspect markers,alignment_labeled
SENT_5407,SENT,PNT3,replace,vào,vô,Connectives/Aspect markers,alignment_labeled
SENT_5407,SENT,PNT3,replace,má mấy mẻ,mà bọn hắn,Pronouns,alignment_labeled
SENT_5407,SENT,PNT4,replace,vào,vô,Connectives/Aspect markers,alignment_labeled
SENT_5421,SENT,PNN,replace,bố mẹ,ba má,Kinship/Honorific terms,alignment_labeled
SENT_5421,SENT,PNN,replace,xem,coi,Predicate vocabulary,alignment_labeled
SENT_5421,SENT,PNT2,replace,này +,ni với,Demonstratives/Deixis,alignment_labeled
SENT_5421,SENT,PNT3,replace,nay tao,ni tau,Pronouns,alignment_labeled
SENT_5421,SENT,PNT3,replace,mất,luôn,Connectives/Aspect markers,alignment_labeled
SENT_5421,SENT,PNT4,replace,nay tao,ni ta,Pronouns,alignment_labeled
SENT_5421,SENT,PNT4,replace,mất,quá,Discourse particles,alignment_labeled
SENT_5441,SENT,PNN,replace,vì đến,tại tới,Connectives/Aspect markers,alignment_labeled
SENT_5441,SENT,PNN,replace,bố,ba,Kinship/Honorific terms,alignment_labeled
SENT_5441,SENT,PNN,replace,mắng,la,Predicate vocabulary,alignment_labeled
SENT_5441,SENT,PNT2,replace,quát,nạt,Predicate vocabulary,alignment_labeled
SENT_5441,SENT,PNT3,replace,gái mình,cấy mềng,Pronouns,alignment_labeled
SENT_5441,SENT,PNT3,replace,bữa không,bựa nỏ,Negation/Function words,alignment_labeled
SENT_5441,SENT,PNT3,replace,bố quát,bọ nạt,Kinship/Honorific terms,alignment_labeled
SENT_5441,SENT,PNT4,replace,phòng,buồng,Predicate vocabulary,alignment_labeled
SENT_5441,SENT,PNT4,replace,bố quát,ba nộ,Kinship/Honorific terms,alignment_labeled
SENT_5441,SENT,PNT4,replace,lầm lì,hầm hầm,Predicate vocabulary,alignment_labeled
SENT_5456,SENT,PNB,replace,chạy,phóng,Predicate vocabulary,alignment_labeled
SENT_5456,SENT,PNB,replace,cảnh sát,công an,Predicate vocabulary,alignment_labeled
SENT_5456,SENT,PNN,replace,trước,bữa,Predicate vocabulary,alignment_labeled
SENT_5456,SENT,PNN,replace,chạy,nhào,Predicate vocabulary,alignment_labeled
SENT_5456,SENT,PNN,replace,vì,tại,Connectives/Aspect markers,alignment_labeled
SENT_5456,SENT,PNT3,replace,trước tao,bựa tau,Pronouns,alignment_labeled
SENT_5456,SENT,PNT3,replace,chơi,rượng,Predicate vocabulary,alignment_labeled
SENT_5456,SENT,PNT3,replace,nhanh vừa,mau bựa,Predicate vocabulary,alignment_labeled
SENT_5456,SENT,PNT3,replace,làm tao sợ chetme,mần tau hại chetma,Pronouns,alignment_labeled
SENT_5521,SENT,PNN,replace,dí,rượt,Predicate vocabulary,alignment_labeled
SENT_5521,SENT,PNN,replace,dí,rượt,Predicate vocabulary,alignment_labeled
SENT_5531,SENT,PNT2,replace,cái này,cấy ni,Demonstratives/Deixis,alignment_labeled
SENT_5531,SENT,PNT2,replace,hôm nào,bựa mô,Interrogatives,alignment_labeled
SENT_5531,SENT,PNT3,replace,cái này,cấy ni,Demonstratives/Deixis,alignment_labeled
MCQA_0002_4,MCQA,PNT2,replace,nào chúng,mô mà,Pronouns,alignment_labeled
MCQA_0002_4,MCQA,PNT2,replace,những,mấy cấy,Demonstratives/Deixis,alignment_labeled
MCQA_0002_4,MCQA,PNT3,replace,thấy những,chộ mấy,Demonstratives/Deixis,alignment_labeled
MCQA_0002_4,MCQA,PNT3,replace,xuân,xun,Predicate vocabulary,alignment_labeled
MCQA_0002_4,MCQA,PNT4,replace,nào chúng ta,mô tụi mình,Pronouns,alignment_labeled
MCQA_0002_4,MCQA,PNT4,replace,những,mấy,Demonstratives/Deixis,alignment_labeled
MCQA_0002_4,MCQA,PNT4,replace,hạ,hè,Discourse particles,alignment_labeled
MCQA_0004_3,MCQA,PNB,replace,ngưng,ngừng,Predicate vocabulary,alignment_labeled
MCQA_0004_3,MCQA,PNT1,replace,gì,chi,Interrogatives,alignment_labeled
MCQA_0004_3,MCQA,PNT2,replace,đã làm gì,đạ mần chi,Interrogatives,alignment_labeled
MCQA_0004_3,MCQA,PNT3,replace,luyện,lượn,Predicate vocabulary,alignment_labeled
MCQA_0010_1,MCQA,PNB,replace,xuể,hết,Predicate vocabulary,alignment_labeled
MCQA_0010_1,MCQA,PNN,replace,cha,ba,Kinship/Honorific terms,alignment_labeled
MCQA_0010_1,MCQA,PNN,replace,vì cha không,tại ba hổng,Kinship/Honorific terms,alignment_labeled
MCQA_0010_1,MCQA,PNN,replace,vì bố,tại ba,Kinship/Honorific terms,alignment_labeled
MCQA_0010_1,MCQA,PNN,replace,vì,tại,Connectives/Aspect markers,alignment_labeled
MCQA_0010_1,MCQA,PNN,replace,từ,hồi,Connectives/Aspect markers,alignment_labeled
MCQA_0010_1,MCQA,PNN,replace,vì,tại,Connectives/Aspect markers,alignment_labeled
MCQA_0010_1,MCQA,PNT1,replace,sao cha,răng bố,Kinship/Honorific terms,alignment_labeled
MCQA_0010_1,MCQA,PNT1,replace,chó con,chóa coan,Kinship/Honorific terms,alignment_labeled
MCQA_0010_1,MCQA,PNT1,replace,cha,bố,Kinship/Honorific terms,alignment_labeled
MCQA_0010_1,MCQA,PNT1,replace,chó con,chóa coan,Kinship/Honorific terms,alignment_labeled
MCQA_0010_1,MCQA,PNT1,replace,trước,tước,Predicate vocabulary,alignment_labeled
MCQA_0010_1,MCQA,PNT1,replace,quá,quớ,Predicate vocabulary,alignment_labeled
MCQA_0010_1,MCQA,PNT2,replace,vì sao cha,tại răng bố,Kinship/Honorific terms,alignment_labeled
MCQA_0010_1,MCQA,PNT2,replace,vì cha không,tại bố nỏ,Kinship/Honorific terms,alignment_labeled
MCQA_0010_1,MCQA,PNT2,replace,vì,tại,Connectives/Aspect markers,alignment_labeled
MCQA_0010_1,MCQA,PNT2,replace,người,ngài,Predicate vocabulary,alignment_labeled
MCQA_0010_1,MCQA,PNT2,replace,vì,tại,Connectives/Aspect markers,alignment_labeled
MCQA_0010_1,MCQA,PNT2,replace,vì,tại,Connectives/Aspect markers,alignment_labeled
MCQA_0010_1,MCQA,PNT3,replace,sao cha muốn,răng bọ ưng,Kinship/Honorific terms,alignment_labeled
MCQA_0010_1,MCQA,PNT3,replace,cha không thích,bọ nỏ ưng,Kinship/Honorific terms,alignment_labeled
MCQA_0010_1,MCQA,PNT3,replace,bố thích,bọ ưng,Kinship/Honorific terms,alignment_labeled
MCQA_0010_1,MCQA,PNT3,replace,người khác,họ,Pronouns,alignment_labeled
MCQA_0010_1,MCQA,PNT3,replace,trước,bựa,Predicate vocabulary,alignment_labeled
MCQA_0010_1,MCQA,PNT3,replace,quá,quái,Predicate vocabulary,alignment_labeled
MCQA_0010_1,MCQA,PNT4,replace,sao cha,răng ba,Kinship/Honorific terms,alignment_labeled
MCQA_0010_3,MCQA,PNN,replace,đã đưa ra ý kiến,nói,Connectives/Aspect markers,alignment_labeled
MCQA_0010_3,MCQA,PNT1,replace,gì,chi,Interrogatives,alignment_labeled
MCQA_0010_3,MCQA,PNT1,replace,nuôi,nui,Predicate vocabulary,alignment_labeled
MCQA_0010_3,MCQA,PNT1,replace,chó con,chóa coan,Kinship/Honorific terms,alignment_labeled
MCQA_0010_3,MCQA,PNT1,replace,nuôi,nui,Predicate vocabulary,alignment_labeled
MCQA_0010_3,MCQA,PNT1,replace,cho chó con,choa chóa coan,Pronouns,alignment_labeled
MCQA_0010_3,MCQA,PNT2,replace,giữ,giự,Predicate vocabulary,alignment_labeled
MCQA_0010_3,MCQA,PNT3,replace,đưa ra,nói,Predicate vocabulary,alignment_labeled
MCQA_0010_3,MCQA,PNT4,replace,bố bảo,ba nói,Kinship/Honorific terms,alignment_labeled
MCQA_0012_0,MCQA,PNN,replace,bố,ba,Kinship/Honorific terms,alignment_labeled
MCQA_0012_0,MCQA,PNT2,replace,đỡ,đợ,Predicate vocabulary,alignment_labeled
MCQA_0012_5,MCQA,PNN,replace,thực,thật,Connectives/Aspect markers,alignment_labeled
MCQA_0012_5,MCQA,PNT2,replace,bạn,lạo,Kinship/Honorific terms,alignment_labeled
MCQA_0012_5,MCQA,PNT2,replace,vì,tại,Connectives/Aspect markers,alignment_labeled
MCQA_0012_5,MCQA,PNT2,replace,vì,tại,Connectives/Aspect markers,alignment_labeled
MCQA_0012_5,MCQA,PNT3,replace,và,với,Connectives/Aspect markers,alignment_labeled
MCQA_0012_5,MCQA,PNT4,replace,vì,tại/do,Connectives/Aspect markers,alignment_labeled
MCQA_0012_5,MCQA,PNT4,replace,vì,tại/do,Connectives/Aspect markers,alignment_labeled
MCQA_0012_5,MCQA,PNT4,replace,vì,tại/do,Connectives/Aspect markers,alignment_labeled
MCQA_0012_5,MCQA,PNT4,replace,vì,tại/do,Connectives/Aspect markers,alignment_labeled
MCQA_0013_3,MCQA,PNT4,replace,giúp mẹ một số công,phụ má mấy,Demonstratives/Deixis,alignment_labeled
MCQA_0013_3,MCQA,PNT4,replace,và,với,Connectives/Aspect markers,alignment_labeled
MCQA_0013_3,MCQA,PNT4,replace,và,với,Connectives/Aspect markers,alignment_labeled
MCQA_0013_4,MCQA,PNT4,replace,xong,xan,Predicate vocabulary,alignment_labeled
MCQA_0013_4,MCQA,PNT4,replace,xong,xan,Predicate vocabulary,alignment_labeled
MCQA_0016_0,MCQA,PNT3,replace,vào,vô,Connectives/Aspect markers,alignment_labeled
MCQA_0016_0,MCQA,PNT3,replace,quá,quái,Predicate vocabulary,alignment_labeled
MCQA_0016_0,MCQA,PNT3,replace,mong bố,trông bọ,Kinship/Honorific terms,alignment_labeled
MCQA_0016_0,MCQA,PNT4,replace,vào,vô,Connectives/Aspect markers,alignment_labeled
MCQA_0016_0,MCQA,PNT4,replace,gì vào lúc,chi hồi,Interrogatives,alignment_labeled
MCQA_0016_0,MCQA,PNT4,replace,quá,ghê,Predicate vocabulary,alignment_labeled
MCQA_0025_10,MCQA,PNN,replace,bút,viết,Predicate vocabulary,alignment_labeled
MCQA_0025_10,MCQA,PNN,replace,ạ em,con,Pronouns,alignment_labeled
MCQA_0025_10,MCQA,PNN,replace,bút,viết,Predicate vocabulary,alignment_labeled
MCQA_0025_10,MCQA,PNN,replace,ạ thế thì em,vậy con,Pronouns,alignment_labeled
MCQA_0025_10,MCQA,PNN,replace,bút,viết,Predicate vocabulary,alignment_labeled
MCQA_0025_10,MCQA,PNN,replace,ạ em,con,Pronouns,alignment_labeled
MCQA_0025_10,MCQA,PNN,replace,bút,viết,Predicate vocabulary,alignment_labeled
MCQA_0025_10,MCQA,PNT3,replace,mình,miềng,Pronouns,alignment_labeled
MCQA_0025_10,MCQA,PNT3,replace,ạ thế,rứa,Interrogatives,alignment_labeled
MCQA_0090_10,MCQA,PNN,replace,như thế nào,ra sao,Interrogatives,alignment_labeled
