sample_id,task,target_dialect,opcode,opcode_seq,standard_span,dialect_span,standard_span_len,dialect_span_len,is_known,match_direction,category,lexicon_standard_word,lexicon_region_column
SENT_4494,SENT,PNT3,replace,0,cái,kì,1,1,True,dialect_phrase,Negation/Function words,cái,HaTinh_QB_QT
SENT_4494,SENT,PNT3,replace,1,vào,vô,1,1,False,none,Connectives/Aspect markers,,
SENT_4494,SENT,PNT3,replace,2,nếu tôi,tau mà,2,2,False,none,Pronouns,,
SENT_4494,SENT,PNT3,replace,3,cô ấy tôi,ả tau,3,2,False,none,Pronouns,,
SENT_4494,SENT,PNT3,replace,4,không trượt,nỏ lệch,2,2,False,none,Multi-word idiom,,
SENT_4494,SENT,PNT3,replace,5,nào,mô,1,1,True,dialect_phrase,Interrogatives; Negation/Function words,đâu (phủ định); đâu / nào,HaTinh_QB_QT; Hue
SENT_4494,SENT,PNT4,replace,0,mồm,mỏ,1,1,False,none,Predicate vocabulary,,
SENT_4494,SENT,PNT4,replace,1,vào,vô,1,1,False,none,Connectives/Aspect markers,,
SENT_4494,SENT,PNT4,replace,2,cô ấy,cổ,2,1,True,dialect_phrase,Pronouns,cô ấy,PhuYen; QuangNgai
SENT_4494,SENT,PNT4,replace,3,nào,mô,1,1,True,dialect_phrase,Interrogatives,đâu / nào,QuangNam
SENT_4519,SENT,PNN,replace,0,lợn,heo,1,1,False,none,Predicate vocabulary,,
SENT_4519,SENT,PNN,replace,1,vào,vô,1,1,False,none,Connectives/Aspect markers,,
SENT_4519,SENT,PNN,replace,2,đấy,đó,1,1,True,dialect_phrase,Demonstratives/Deixis,kia; ấy / đó,NamBo
SENT_4519,SENT,PNN,replace,3,ông bà đấy thế nào,ổng bả ra sao,5,4,False,none,Kinship/Honorific terms,,
SENT_4519,SENT,PNT1,replace,0,con,cuôn,1,1,False,none,Orthographic variant,,
SENT_4519,SENT,PNT1,replace,1,này,ni,1,1,True,dialect_phrase,Demonstratives/Deixis,này,ThanhHoa
SENT_4519,SENT,PNT1,replace,2,đấy,nứ,1,1,True,dialect_phrase,Demonstratives/Deixis,ấy / đó,ThanhHoa
SENT_4519,SENT,PNT2,replace,0,này vào,ni vô,2,2,False,none,Multi-word idiom,,
SENT_4519,SENT,PNT2,replace,1,đấy,nớ,1,1,True,dialect_phrase,Demonstratives/Deixis,ấy / đó,HaTinh_QB_QT; NgheAn
SENT_4519,SENT,PNT2,replace,2,đấy thế nào,nớ như răng,3,3,False,none,Multi-word idiom,,
SENT_4519,SENT,PNT3,replace,0,này vào đĩa,ni vô dịa,3,3,False,none,Multi-word idiom,,
SENT_4519,SENT,PNT3,replace,1,bà đấy,mệ nớ,2,2,True,dialect_phrase,Pronouns,bà ấy,HaTinh_QB_QT; Hue
SENT_4519,SENT,PNT3,replace,2,xem,coi,1,1,True,dialect_phrase,Predicate vocabulary,xem,HaTinh_QB_QT
SENT_4519,SENT,PNT3,replace,3,bà đấy thế nào,mệ nớ ra răng,4,4,False,none,Kinship/Honorific terms,,
SENT_4519,SENT,PNT4,replace,0,này vào,ni vô,2,2,False,none,Multi-word idiom,,
SENT_4550,SENT,PNN,replace,0,không nhầm hôm,hông lầm bữa,3,3,False,none,Multi-word idiom,,
SENT_4550,SENT,PNN,replace,1,đến,tới,1,1,False,none,Predicate vocabulary,,
SENT_4550,SENT,PNN,replace,2,không,hông,1,1,True,dialect_phrase,Negation/Function words,không,NamBo
SENT_4550,SENT,PNN,replace,3,nhỉ,hen,1,1,True,standard_word,Discourse particles,nhỉ,NamBo
SENT_4550,SENT,PNT1,replace,0,tao,tau,1,1,True,standard_word,Pronouns,choa,ThanhHoa
SENT_4550,SENT,PNT2,replace,0,tao,tau,1,1,True,dialect_phrase,Pronouns,tao,HaTinh_QB_QT
SENT_4550,SENT,PNT2,replace,1,không,nỏ,1,1,True,dialect_phrase,Negation/Function words,không,HaTinh_QB_QT; NgheAn
SENT_4550,SENT,PNT2,replace,2,hôm nay nó,bựa ni hấn,3,3,False,none,Multi-word idiom,,
SENT_4550,SENT,PNT2,replace,3,vậy,rứa,1,1,True,dialect_phrase,Demonstratives/Deixis,vậy / thế,NgheAn
SENT_4550,SENT,PNT2,replace,4,không,nỏ,1,1,True,dialect_phrase,Negation/Function words,không,HaTinh_QB_QT; NgheAn
SENT_4550,SENT,PNT2,replace,5,đâu nhỉ,mô hầy,2,2,False,none,Multi-word idiom,,
SENT_4550,SENT,PNT3,replace,0,tao,tau,1,1,True,dialect_phrase,Pronouns,tao; tôi,HaTinh_QB_QT; Hue
SENT_4550,SENT,PNT3,replace,1,nay nó,ni hắn,2,2,False,none,Multi-word idiom,,
SENT_4550,SENT,PNT3,replace,2,vậy,rứa,1,1,True,standard_word,Demonstratives/Deixis,a rứa; như ri; như rứa; ri,HaTinh_QB_QT; Hue
SENT_4550,SENT,PNT3,delete,3,sẽ,,1,0,False,none,Unknown,,
SENT_4550,SENT,PNT3,replace,4,đâu nhỉ,mô hè,2,2,False,none,Multi-word idiom,,
SENT_4550,SENT,PNT4,replace,0,tao,ta,1,1,True,dialect_phrase,Pronouns,tao; tôi,QuangNam
SENT_4550,SENT,PNT4,replace,1,nhầm hôm nay,lầm bữa ni,3,3,False,none,Demonstratives/Deixis,,
SENT_4550,SENT,PNT4,replace,2,đến,tới,1,1,False,none,Predicate vocabulary,,
SENT_4550,SENT,PNT4,replace,3,vậy,rứa,1,1,True,standard_word,Demonstratives/Deixis,như dậy; như ri; như rứa; như vầy; như vậy,PhuYen; QuangNam; QuangNgai
SENT_4733,SENT,PNB,replace,0,tý vào,tí,2,1,False,none,Predicate vocabulary,,
SENT_4733,SENT,PNB,insert,1,,kêu,0,1,False,none,Unknown,,
SENT_4733,SENT,PNB,insert,2,,thì,0,1,False,none,Unknown,,
SENT_4733,SENT,PNB,insert,3,,cho,0,1,False,none,Unknown,,
SENT_4733,SENT,PNB,replace,4,đó,đấy,1,1,True,standard_word,Demonstratives/Deixis,ấy,BacBo
SENT_4733,SENT,PNN,replace,0,thật,thiệt,1,1,True,dialect_phrase,Connectives/Aspect markers,thật,NamBo
SENT_4733,SENT,PNN,replace,1,vào,vô,1,1,False,none,Connectives/Aspect markers,,
SENT_4733,SENT,PNN,replace,2,sau này,mai mốt,2,2,False,none,Predicate vocabulary,,
SENT_4733,SENT,PNN,replace,3,không,hông,1,1,True,dialect_phrase,Negation/Function words,không,NamBo
SENT_4733,SENT,PNT2,replace,0,chẳng,nỏ,1,1,True,dialect_phrase,Negation/Function words,không,HaTinh_QB_QT; NgheAn
SENT_4733,SENT,PNT2,replace,1,nghĩ gì,nghị chi,2,2,False,none,Multi-word idiom,,
SENT_4733,SENT,PNT2,replace,2,vấn đề,chi là,2,2,False,none,Predicate vocabulary,,
SENT_4733,SENT,PNT2,replace,3,này,ni,1,1,True,dialect_phrase,Demonstratives/Deixis,này,HaTinh_QB_QT; NgheAn
SENT_4733,SENT,PNT2,replace,4,nào,mô,1,1,True,dialect_phrase,Interrogatives; Negation/Function words,đâu (phủ định); đâu / nào,HaTinh_QB_QT; NgheAn
SENT_4733,SENT,PNT3,replace,0,thật chẳng,thiệt nỏ,2,2,False,none,Multi-word idiom,,
SENT_4733,SENT,PNT3,replace,1,bây giờ,bựa ni,2,2,True,standard_word,Negation/Function words,chừ,HaTinh_QB_QT; Hue
SENT_4733,SENT,PNT3,replace,2,gì,chi,1,1,True,dialect_phrase,Interrogatives,gì; sao / thế nào,HaTinh_QB_QT; Hue
SENT_4733,SENT,PNT3,replace,3,tý vào,một tỉ vô,2,3,False,none,Predicate vocabulary,,
SENT_4733,SENT,PNT3,replace,4,này nọ,ni kêu tê,2,3,False,none,Multi-word idiom,,
SENT_4733,SENT,PNT3,replace,5,vấn đề,cấy chi,2,2,False,none,Interrogatives,,
SENT_4733,SENT,PNT3,replace,6,chứ sau này,chơ mài bựa,3,3,False,none,Multi-word idiom,,
SENT_4733,SENT,PNT3,replace,7,nó vả không,hắn bả nỏ,3,3,False,none,Multi-word idiom,,
SENT_4733,SENT,PNT3,replace,8,nào chứ,mô chơ,2,2,False,none,Multi-word idiom,,
SENT_4733,SENT,PNT4,replace,0,thật,thiệt,1,1,False,none,Predicate vocabulary,,
SENT_4733,SENT,PNT4,replace,1,giờ,chừ,1,1,True,dialect_phrase,Negation/Function words,bây giờ,QuangNam
SENT_4733,SENT,PNT4,replace,2,gì,chi,1,1,True,dialect_phrase,Interrogatives,gì,QuangNam
SENT_4733,SENT,PNT4,replace,3,vào,vô,1,1,False,none,Connectives/Aspect markers,,
SENT_4733,SENT,PNT4,replace,4,chứ,chớ,1,1,False,none,Discourse particles,,
SENT_4733,SENT,PNT4,replace,5,này,ni,1,1,True,dialect_phrase,Demonstratives/Deixis,này,QuangNam
SENT_4733,SENT,PNT4,replace,6,nào,nô,1,1,True,standard_word,Interrogatives,mô; đâu,PhuYen; QuangNam; QuangNgai
SENT_4737,SENT,PNT1,replace,0,tao,tau,1,1,True,standard_word,Pronouns,choa,ThanhHoa
SENT_4737,SENT,PNT1,replace,1,mày,mi,1,1,False,none,Pronouns,,
SENT_4737,SENT,PNT2,replace,0,này tao thấy mày,ni tau chộ mi,4,4,False,none,Multi-word idiom,,
SENT_4737,SENT,PNT3,replace,0,này,ni,1,1,True,dialect_phrase,Demonstratives/Deixis,này,HaTinh_QB_QT; Hue
SENT_4737,SENT,PNT3,replace,1,mày,mi,1,1,True,dialect_phrase,Pronouns,mày,HaTinh_QB_QT; Hue
SENT_4737,SENT,PNT4,replace,0,này tao,ni ta,2,2,False,none,Demonstratives/Deixis,,
SENT_4737,SENT,PNT4,replace,1,mày,mi,1,1,True,dialect_phrase,Pronouns,mày,QuangNam
SENT_4745,SENT,PNN,replace,0,trèo,leo,1,1,False,none,Predicate vocabulary,,
SENT_4745,SENT,PNN,replace,1,không,hông,1,1,True,dialect_phrase,Negation/Function words,không,NamBo
SENT_4745,SENT,PNN,replace,2,bọn,tụi,1,1,False,none,Pronouns,,
SENT_4745,SENT,PNN,replace,3,không,hông,1,1,True,dialect_phrase,Negation/Function words,không,NamBo
SENT_4745,SENT,PNT1,replace,0,mình,tau,1,1,False,none,Pronouns,,
SENT_4745,SENT,PNT1,replace,1,bạn nhỉ mình,mi nhở tau,3,3,False,none,Multi-word idiom,,
SENT_4745,SENT,PNT2,replace,0,mình,tau,1,1,True,dialect_phrase,Pronouns,tao,HaTinh_QB_QT
SENT_4745,SENT,PNT2,replace,1,bạn,mày,1,1,False,none,Pronouns,,
SENT_4745,SENT,PNT2,replace,2,không,nỏ,1,1,True,dialect_phrase,Negation/Function words,không,HaTinh_QB_QT; NgheAn
SENT_4745,SENT,PNT2,replace,3,sao,răng,1,1,True,dialect_phrase,Interrogatives,sao / thế nào,HaTinh_QB_QT; NgheAn
SENT_4745,SENT,PNT2,replace,4,nó không,hấn nỏ,2,2,False,none,Multi-word idiom,,
SENT_4745,SENT,PNT3,replace,0,mình,mềng,1,1,False,none,Pronouns,,
SENT_4745,SENT,PNT3,replace,1,trèo,leo,1,1,False,none,Predicate vocabulary,,
SENT_4745,SENT,PNT3,replace,2,bạn nhỉ mình cũng không,mi hè mềng cụng nỏ,5,5,False,none,Multi-word idiom,,
SENT_4745,SENT,PNT3,replace,3,sao,răng,1,1,True,dialect_phrase,Interrogatives,sao / thế nào,HaTinh_QB_QT; Hue
SENT_4745,SENT,PNT3,replace,4,nó không,hắn nỏ,2,2,False,none,Multi-word idiom,,
SENT_4745,SENT,PNT4,replace,0,trèo,leo,1,1,False,none,Predicate vocabulary,,
SENT_4745,SENT,PNT4,replace,1,phóng,chích,1,1,False,none,Predicate vocabulary,,
SENT_4745,SENT,PNT4,replace,2,bạn nhỉ mình,mi hỉ ta,3,3,False,none,Pronouns,,
SENT_4745,SENT,PNT4,replace,3,sao bọn nó,ren tụi hắn,3,3,False,none,Interrogatives,,
SENT_4768,SENT,PNN,replace,0,bọn,tụi,1,1,False,none,Pronouns,,
SENT_4768,SENT,PNN,replace,1,thật,thiệt,1,1,True,dialect_phrase,Connectives/Aspect markers,thật,NamBo
SENT_4768,SENT,PNN,replace,2,với ạ,giùm cái,2,2,False,none,Discourse particles,,
SENT_4768,SENT,PNN,replace,3,bọn,tụi,1,1,False,none,Pronouns,,
SENT_4768,SENT,PNN,replace,4,ấy,á,1,1,True,standard_word,Demonstratives/Deixis,đó,NamBo
SENT_4768,SENT,PNN,replace,5,cha,ba,1,1,False,none,Kinship/Honorific terms,,
SENT_4768,SENT,PNN,replace,6,mẹ,má,1,1,False,none,Kinship/Honorific terms,,
SENT_4768,SENT,PNT1,replace,0,mày,mi,1,1,False,none,Pronouns,,
SENT_4768,SENT,PNT1,replace,1,dơ,bẩn,1,1,False,none,Predicate vocabulary,,
SENT_4768,SENT,PNT2,replace,0,mày,mi,1,1,True,dialect_phrase,Pronouns,mày,HaTinh_QB_QT
SENT_4768,SENT,PNT2,replace,1,nó,nớ,1,1,True,dialect_phrase,Demonstratives/Deixis,ấy / đó,HaTinh_QB_QT; NgheAn
SENT_4768,SENT,PNT3,replace,0,mày,bây,1,1,True,dialect_phrase,Pronouns,chúng mày,HaTinh_QB_QT
SENT_4768,SENT,PNT3,replace,1,thật,thiệt,1,1,True,dialect_phrase,Connectives/Aspect markers,thật,HaTinh_QB_QT
SENT_4768,SENT,PNT3,replace,2,nhưng làm,chơ mần,2,2,False,none,Multi-word idiom,,
SENT_4768,SENT,PNT3,replace,3,ạ,cấy,1,1,True,dialect_phrase,Negation/Function words,cái,HaTinh_QB_QT
SENT_4768,SENT,PNT3,insert,4,,tà la,0,2,False,none,Unknown,,
SENT_4768,SENT,PNT3,replace,5,nó,nớ,1,1,True,dialect_phrase,Demonstratives/Deixis,kia; ấy / đó,HaTinh_QB_QT; Hue
SENT_4768,SENT,PNT3,replace,6,đó,nớ,1,1,True,dialect_phrase,Demonstratives/Deixis,kia; ấy / đó,HaTinh_QB_QT; Hue
SENT_4768,SENT,PNT3,replace,7,ấy,á,1,1,True,standard_word,Demonstratives/Deixis; Discourse particles,nớ; tê; đỏ,HaTinh_QB_QT; Hue
SENT_4768,SENT,PNT3,replace,8,làm cha làm mẹ,mần bọ mần mạ,4,4,False,none,Multi-word idiom,,
SENT_4768,SENT,PNT3,replace,9,z đó,rứa,2,1,False,none,Noise/Non-linguistic,,
SENT_4768,SENT,PNT3,replace,10,dơ,dớp,1,1,False,none,Predicate vocabulary,,
SENT_4768,SENT,PNT4,replace,0,mày,mi,1,1,True,dialect_phrase,Pronouns,mày,QuangNam
SENT_4768,SENT,PNT4,replace,1,thật,thiệt,1,1,False,none,Predicate vocabulary,,
SENT_4768,SENT,PNT4,replace,2,nó,hắn,1,1,True,standard_word,Pronouns,hén; nó,PhuYen; QuangNam; QuangNgai
SENT_4768,SENT,PNT4,replace,3,đó,nớ,1,1,True,dialect_phrase,Demonstratives/Deixis,ấy / đó,QuangNam
SENT_4768,SENT,PNT4,replace,4,ấy,á,1,1,True,standard_word,Demonstratives/Deixis,nớ; đó,PhuYen; QuangNam; QuangNgai
SENT_4768,SENT,PNT4,replace,5,dơ,nhớp,1,1,True,dialect_phrase,Predicate vocabulary,bẩn,QuangNam
SENT_4790,SENT,PNB,delete,0,nè,,1,0,False,none,Unknown,,
SENT_4790,SENT,PNN,replace,0,xem,coi,1,1,False,none,Predicate vocabulary,,
SENT_4790,SENT,PNT1,replace,0,tao,tau,1,1,True,standard_word,Pronouns,choa,ThanhHoa
SENT_4790,SENT,PNT2,replace,0,cái này,cấy ni,2,2,False,none,Demonstratives/Deixis,,
SENT_4790,SENT,PNT2,replace,1,tao,tau,1,1,True,dialect_phrase,Pronouns,tao,HaTinh_QB_QT
SENT_4790,SENT,PNT3,replace,0,xem cái này,ngó cấy ni,3,3,False,none,Multi-word idiom,,
SENT_4790,SENT,PNT3,replace,1,tao,tau,1,1,True,dialect_phrase,Pronouns,tao; tôi,HaTinh_QB_QT; Hue
SENT_4790,SENT,PNT3,replace,2,này,cấy ni,1,2,True,standard_word,Demonstratives/Deixis,ni,HaTinh_QB_QT; Hue
SENT_4790,SENT,PNT3,replace,3,nè,nì,1,1,True,dialect_phrase,Discourse particles,nè,HaTinh_QB_QT; Hue
SENT_4790,SENT,PNT4,replace,0,này,ni,1,1,True,dialect_phrase,Demonstratives/Deixis,này,QuangNam
SENT_4809,SENT,PNT1,replace,0,kkkkk,kkk hhehehehe,1,2,False,none,Noise/Non-linguistic,,
SENT_4809,SENT,PNT2,replace,0,cái,cấy,1,1,True,dialect_phrase,Negation/Function words,cái,HaTinh_QB_QT; NgheAn
SENT_4809,SENT,PNT2,replace,1,làm sao,mần răng,2,2,False,none,Multi-word idiom,,
SENT_4809,SENT,PNT3,replace,0,muốn,ưng,1,1,False,none,Predicate vocabulary,,
SENT_4809,SENT,PNT3,replace,1,làm sao ấy,răng á,3,2,False,none,Multi-word idiom,,
SENT_4809,SENT,PNT4,replace,0,sao ấy,ren á,2,2,False,none,Interrogatives,,
SENT_4861,SENT,PNN,replace,0,bố,ba,1,1,False,none,Kinship/Honorific terms,,
SENT_4861,SENT,PNN,replace,1,em ấy,ẻm,2,1,False,none,Pronouns,,
SENT_4861,SENT,PNN,replace,2,chúng ta,tụi mình,2,2,False,none,Pronouns,,
SENT_4861,SENT,PNN,replace,3,phát ngôn,nói năng,2,2,False,none,Predicate vocabulary,,
SENT_4861,SENT,PNN,replace,4,không,hông,1,1,True,dialect_phrase,Negation/Function words,không,NamBo
SENT_4861,SENT,PNN,replace,5,tỏ,ra,1,1,False,none,Predicate vocabulary,,
SENT_4861,SENT,PNT1,replace,0,mắng,bới,1,1,False,none,Predicate vocabulary,,
SENT_4861,SENT,PNT1,replace,1,ấy,nứ,1,1,True,dialect_phrase,Demonstratives/Deixis,ấy / đó,ThanhHoa
SENT_4861,SENT,PNT1,replace,2,vậy,rứa,1,1,False,none,Demonstratives/Deixis,,
SENT_4861,SENT,PNT2,replace,0,vậy,như rứa,1,2,True,dialect_phrase,Demonstratives/Deixis,như vậy,HaTinh_QB_QT; NgheAn
SENT_4861,SENT,PNT2,replace,1,không,nỏ,1,1,True,dialect_phrase,Negation/Function words,không,HaTinh_QB_QT; NgheAn
SENT_4861,SENT,PNT2,replace,2,được chả,nổi nỏ,2,2,False,none,Multi-word idiom,,
SENT_4861,SENT,PNT2,replace,3,cái,mấy,1,1,True,standard_word,Negation/Function words,cấy; kì,HaTinh_QB_QT; NgheAn
SENT_4861,SENT,PNT3,replace,0,cũng,cụng,1,1,False,none,Orthographic variant,,
SENT_4861,SENT,PNT3,replace,1,bố mẹ chửi mắng,bọ mạ chưởi,4,3,False,none,Kinship/Honorific terms,,
SENT_4861,SENT,PNT3,replace,2,ấy,nớ,1,1,True,dialect_phrase,Demonstratives/Deixis,kia; ấy / đó,HaTinh_QB_QT; Hue
SENT_4861,SENT,PNT3,replace,3,vậy,rứa,1,1,True,standard_word,Demonstratives/Deixis,a rứa; như ri; như rứa; ri,HaTinh_QB_QT; Hue
SENT_4861,SENT,PNT3,replace,4,chúng ta,choa,2,1,True,dialect_phrase,Pronouns,chúng tôi,HaTinh_QB_QT
SENT_4861,SENT,PNT3,replace,5,già,tra,1,1,True,dialect_phrase,Predicate vocabulary,già,HaTinh_QB_QT
SENT_4861,SENT,PNT3,replace,6,không thể,nỏ,2,1,True,dialect_phrase,Negation/Function words,không,HaTinh_QB_QT
SENT_4861,SENT,PNT3,replace,7,chả,nỏ,1,1,True,dialect_phrase,Negation/Function words,không,HaTinh_QB_QT
SENT_4861,SENT,PNT3,replace,8,cái,kì,1,1,True,dialect_phrase,Negation/Function words,cái,HaTinh_QB_QT
SENT_4861,SENT,PNT4,replace,0,bố,ba,1,1,True,dialect_phrase,Kinship/Honorific terms,bố,QuangNam; QuangNgai
SENT_4861,SENT,PNT4,replace,1,ấy,nớ,1,1,True,dialect_phrase,Demonstratives/Deixis,ấy / đó,QuangNam
SENT_4861,SENT,PNT4,replace,2,vậy,rứa,1,1,True,standard_word,Demonstratives/Deixis,như dậy; như ri; như rứa; như vầy; như vậy,PhuYen; QuangNam; QuangNgai
SENT_4861,SENT,PNT4,replace,3,xấc xược,hỗn hào bố,2,3,False,none,Predicate vocabulary,,
SENT_4861,SENT,PNT4,delete,4,toét,,1,0,False,none,Unknown,,
SENT_4861,SENT,PNT4,replace,5,chả,không,1,1,True,dialect_phrase,Negation/Function words,không,QuangNam
SENT_4861,SENT,PNT4,replace,6,tỏ,ra,1,1,False,none,Predicate vocabulary,,
SENT_4885,SENT,PNN,delete,0,rất,,1,0,True,standard_word,Predicate vocabulary,dữ,NamBo
SENT_4885,SENT,PNN,replace,1,và,ghê với,1,2,False,none,Noise/Non-linguistic,,
SENT_4885,SENT,PNN,replace,2,muốn,mắc,1,1,False,none,Predicate vocabulary,,
SENT_4885,SENT,PNN,replace,3,mẹ,má,1,1,False,none,Kinship/Honorific terms,,
SENT_4885,SENT,PNN,replace,4,thế không,dữ hông,2,2,False,none,Multi-word idiom,,
SENT_4885,SENT,PNT1,replace,0,chửi,bới,1,1,False,none,Predicate vocabulary,,
SENT_4885,SENT,PNT2,replace,0,ba,bố,1,1,False,none,Kinship/Honorific terms,,
SENT_4885,SENT,PNT2,replace,1,vậy,ri,1,1,True,dialect_phrase,Demonstratives/Deixis,thế này / vậy,HaTinh_QB_QT; NgheAn
SENT_4885,SENT,PNT2,replace,2,sao,răng,1,1,True,dialect_phrase,Interrogatives,sao / thế nào,HaTinh_QB_QT; NgheAn
SENT_4885,SENT,PNT2,replace,3,thế không,rứa nỏ,2,2,False,none,Multi-word idiom,,
SENT_4885,SENT,PNT3,replace,0,rất,đại,1,1,True,standard_word,Predicate vocabulary,bất; dệ sợ; dữ,HaTinh_QB_QT; Hue
SENT_4885,SENT,PNT3,replace,1,nhìn,ngó,1,1,True,dialect_phrase,Predicate vocabulary,nhìn; xem,HaTinh_QB_QT
SENT_4885,SENT,PNT3,replace,2,muốn,ưng,1,1,False,none,Predicate vocabulary,,
SENT_4885,SENT,PNT3,replace,3,chửi,chưởi,1,1,True,dialect_phrase,Predicate vocabulary,mắng,HaTinh_QB_QT
SENT_4885,SENT,PNT3,replace,4,vậy,rứa,1,1,True,standard_word,Demonstratives/Deixis,a rứa; như ri; như rứa; ri,HaTinh_QB_QT; Hue
SENT_4885,SENT,PNT3,replace,5,sao,răng,1,1,True,dialect_phrase,Interrogatives,sao / thế nào,HaTinh_QB_QT; Hue
SENT_4885,SENT,PNT3,replace,6,thế không,rứa nỏ,2,2,False,none,Multi-word idiom,,
SENT_4885,SENT,PNT4,replace,0,vậy,rứa,1,1,True,standard_word,Demonstratives/Deixis,như dậy; như ri; như rứa; như vầy; như vậy,PhuYen; QuangNam; QuangNgai
SENT_4885,SENT,PNT4,replace,1,sao,ren,1,1,True,dialect_phrase,Interrogatives,sao / thế nào,QuangNam
SENT_4885,SENT,PNT4,replace,2,thế,rứa,1,1,True,standard_word,Demonstratives/Deixis,như dậy; như rứa; như vậy,PhuYen; QuangNam; QuangNgai
SENT_4959,SENT,PNB,replace,0,dữ vậy,kinh thế,2,2,False,none,Idiomatic expressions,,
SENT_4959,SENT,PNB,replace,1,mổ,một,1,1,False,none,Noise/Non-linguistic,,
SENT_4959,SENT,PNB,replace,2,kiếm,tìm,1,1,False,none,Predicate vocabulary,,
SENT_4959,SENT,PNN,replace,0,không,hông,1,1,True,dialect_phrase,Negation/Function words,không,NamBo
SENT_4959,SENT,PNT1,replace,0,mày,mi,1,1,False,none,Pronouns,,
SENT_4959,SENT,PNT1,replace,1,dữ,gớm,1,1,False,none,Predicate vocabulary,,
SENT_4959,SENT,PNT2,replace,0,gì,chi,1,1,True,dialect_phrase,Interrogatives,gì,HaTinh_QB_QT; NgheAn
SENT_4959,SENT,PNT2,replace,1,mổ,mổi,1,1,False,none,Orthographic variant,,
SENT_4959,SENT,PNT2,replace,2,không,nỏ,1,1,True,dialect_phrase,Negation/Function words,không,HaTinh_QB_QT; NgheAn
SENT_4959,SENT,PNT2,replace,3,làm,mần,1,1,True,dialect_phrase,Predicate vocabulary,làm,HaTinh_QB_QT
SENT_4959,SENT,PNT3,replace,0,mày chửi gì,mi chưởi chi,3,3,False,none,Multi-word idiom,,
SENT_4959,SENT,PNT3,replace,1,vậy,rứa,1,1,True,standard_word,Demonstratives/Deixis,a rứa; như ri; như rứa; ri,HaTinh_QB_QT; Hue
SENT_4959,SENT,PNT3,replace,2,mổ,mỗi,1,1,False,none,Orthographic variant,,
SENT_4959,SENT,PNT3,replace,3,không thích,nỏ ưng,2,2,False,none,Multi-word idiom,,
SENT_4959,SENT,PNT3,replace,4,làm,mần,1,1,True,dialect_phrase,Predicate vocabulary,làm,HaTinh_QB_QT; Hue
SENT_4959,SENT,PNT4,replace,0,mày,mi,1,1,True,dialect_phrase,Pronouns,mày,QuangNam
SENT_4959,SENT,PNT4,replace,1,gì dữ vậy,chi kinh rứa,3,3,False,none,Interrogatives,,
SENT_4959,SENT,PNT4,replace,2,việc,chuyện,1,1,False,none,Predicate vocabulary,,
SENT_4959,SENT,PNT4,replace,3,việc,chuyện,1,1,False,none,Predicate vocabulary,,
SENT_4964,SENT,PNB,replace,0,nặn,nạn,1,1,False,none,Orthographic variant,,
SENT_4964,SENT,PNB,replace,1,ra,đi,1,1,False,none,Predicate vocabulary,,
SENT_4964,SENT,PNB,replace,2,1,một,1,1,False,none,Out-of-scope,,
SENT_4964,SENT,PNN,replace,0,vào,vô,1,1,False,none,Connectives/Aspect markers,,
SENT_4964,SENT,PNN,replace,1,trẻ em,con nít,2,2,False,none,Predicate vocabulary,,
SENT_4964,SENT,PNN,replace,2,bọn,tụi,1,1,False,none,Pronouns,,
SENT_4964,SENT,PNN,insert,3,,ác,0,1,False,none,Unknown,,
SENT_4964,SENT,PNN,replace,4,là ác,xá,2,1,False,none,Noise/Non-linguistic,,
SENT_4964,SENT,PNT1,replace,0,nặn,nạn,1,1,False,none,Orthographic variant,,
SENT_4964,SENT,PNT1,replace,1,vào,vô,1,1,False,none,Connectives/Aspect markers,,
SENT_4964,SENT,PNT1,replace,2,cmm,chết cụ,1,2,False,none,Noise/Non-linguistic,,
SENT_4964,SENT,PNT2,replace,0,vào,vô,1,1,False,none,Connectives/Aspect markers,,
SENT_4964,SENT,PNT2,replace,1,này,ni,1,1,True,dialect_phrase,Demonstratives/Deixis,này,HaTinh_QB_QT; NgheAn
SENT_4964,SENT,PNT3,replace,0,cái lũ,cấy bọn,2,2,False,none,Pronouns,,
SENT_4964,SENT,PNT3,replace,1,nặn,nạn,1,1,False,none,Orthographic variant,,
SENT_4964,SENT,PNT3,replace,2,vào,vô,1,1,False,none,Connectives/Aspect markers,,
SENT_4964,SENT,PNT3,replace,3,này,ni,1,1,True,dialect_phrase,Demonstratives/Deixis,này,HaTinh_QB_QT; Hue
SENT_4964,SENT,PNT3,replace,4,nó,hắn,1,1,True,dialect_phrase,Pronouns,nó,HaTinh_QB_QT; Hue
SENT_4964,SENT,PNT4,replace,0,vào,vô,1,1,False,none,Connectives/Aspect markers,,
SENT_4964,SENT,PNT4,replace,1,này,ni,1,1,True,dialect_phrase,Demonstratives/Deixis,này,QuangNam
SENT_4989,SENT,PNN,replace,0,không,hông,1,1,True,dialect_phrase,Negation/Function words,không,NamBo
SENT_4989,SENT,PNN,replace,1,không,hông,1,1,True,dialect_phrase,Negation/Function words,không,NamBo
SENT_4989,SENT,PNN,replace,2,không,hông,1,1,True,dialect_phrase,Negation/Function words,không,NamBo
SENT_4989,SENT,PNN,replace,3,không,hông,1,1,True,dialect_phrase,Negation/Function words,không,NamBo
SENT_4989,SENT,PNT2,replace,0,chứ,chơ,1,1,True,dialect_phrase,Connectives/Aspect markers,chứ,HaTinh_QB_QT
